"Plot Title: 21909581"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909581, SEN S/N: 21909581)","Temp, °F (LGR S/N: 21909581, SEN S/N: 21909581)","Expired Sensor Cap (LGR S/N: 21909581)","Coupler Detached (LGR S/N: 21909581)","Coupler Attached (LGR S/N: 21909581)","Stopped (LGR S/N: 21909581)","End Of File (LGR S/N: 21909581)"
3506,01/15/25 12:22:36 PM,-888.88,-888.88,,,,,
3507,01/15/25 01:22:36 PM,-888.88,-888.88,,,,,
3508,01/15/25 02:22:36 PM,-888.88,-888.88,,,,,
3509,01/15/25 03:22:36 PM,-888.88,-888.88,,,,,
3510,01/15/25 04:22:36 PM,-888.88,-888.88,,,,,
3511,01/15/25 05:22:36 PM,-888.88,-888.88,,,,,
3512,01/15/25 06:22:36 PM,-888.88,-888.88,,,,,
3513,01/15/25 07:22:36 PM,-888.88,-888.88,,,,,
3514,01/15/25 08:22:36 PM,-888.88,-888.88,,,,,
3515,01/15/25 09:22:36 PM,-888.88,-888.88,,,,,
3516,01/15/25 10:22:36 PM,-888.88,-888.88,,,,,
3517,01/15/25 11:22:36 PM,-888.88,-888.88,,,,,
3518,01/16/25 12:22:36 AM,-888.88,-888.88,,,,,
3519,01/16/25 01:22:36 AM,-888.88,-888.88,,,,,
3520,01/16/25 02:22:36 AM,-888.88,-888.88,,,,,
3521,01/16/25 03:22:36 AM,-888.88,-888.88,,,,,
3522,01/16/25 04:22:36 AM,-888.88,-888.88,,,,,
3523,01/16/25 05:22:36 AM,-888.88,-888.88,,,,,
3524,01/16/25 06:22:36 AM,-888.88,-888.88,,,,,
3525,01/16/25 07:22:36 AM,-888.88,-888.88,,,,,
3526,01/16/25 08:22:36 AM,-888.88,-888.88,,,,,
3527,01/16/25 09:22:36 AM,-888.88,-888.88,,,,,
3528,01/16/25 10:22:36 AM,-888.88,-888.88,,,,,
3529,01/16/25 11:22:36 AM,-888.88,-888.88,,,,,
3530,01/16/25 12:22:36 PM,-888.88,-888.88,,,,,
3531,01/16/25 01:22:36 PM,-888.88,-888.88,,,,,
3532,01/16/25 02:22:36 PM,-888.88,-888.88,,,,,
3533,01/16/25 03:22:36 PM,-888.88,-888.88,,,,,
3534,01/16/25 04:22:36 PM,-888.88,-888.88,,,,,
3535,01/16/25 05:22:36 PM,-888.88,-888.88,,,,,
3536,01/16/25 06:22:36 PM,-888.88,-888.88,,,,,
3537,01/16/25 07:22:36 PM,-888.88,-888.88,,,,,
3538,01/16/25 08:22:36 PM,-888.88,-888.88,,,,,
3539,01/16/25 09:22:36 PM,-888.88,-888.88,,,,,
3540,01/16/25 10:22:36 PM,-888.88,-888.88,,,,,
3541,01/16/25 11:22:36 PM,-888.88,-888.88,,,,,
3542,01/17/25 12:22:36 AM,-888.88,-888.88,,,,,
3543,01/17/25 01:22:36 AM,-888.88,-888.88,,,,,
3544,01/17/25 02:22:36 AM,-888.88,-888.88,,,,,
3545,01/17/25 03:22:36 AM,-888.88,-888.88,,,,,
3546,01/17/25 04:22:36 AM,-888.88,-888.88,,,,,
3547,01/17/25 05:22:36 AM,-888.88,-888.88,,,,,
3548,01/17/25 06:22:36 AM,-888.88,-888.88,,,,,
3549,01/17/25 07:22:36 AM,-888.88,-888.88,,,,,
3550,01/17/25 08:22:36 AM,-888.88,-888.88,,,,,
3551,01/17/25 09:22:36 AM,-888.88,-888.88,,,,,
3552,01/17/25 10:22:36 AM,-888.88,-888.88,,,,,
3553,01/17/25 11:22:36 AM,-888.88,-888.88,,,,,
3554,01/17/25 12:22:36 PM,-888.88,-888.88,,,,,
3555,01/17/25 01:22:36 PM,-888.88,-888.88,,,,,
3556,01/17/25 02:22:36 PM,-888.88,-888.88,,,,,
3557,01/17/25 03:22:36 PM,-888.88,-888.88,,,,,
3558,01/17/25 04:22:36 PM,-888.88,-888.88,,,,,
3559,01/17/25 05:22:36 PM,-888.88,-888.88,,,,,
3560,01/17/25 06:22:36 PM,-888.88,-888.88,,,,,
3561,01/17/25 07:22:36 PM,-888.88,-888.88,,,,,
3562,01/17/25 08:22:36 PM,-888.88,-888.88,,,,,
3563,01/17/25 09:22:36 PM,-888.88,-888.88,,,,,
3564,01/17/25 10:22:36 PM,-888.88,-888.88,,,,,
3565,01/17/25 11:22:36 PM,-888.88,-888.88,,,,,
3566,01/18/25 12:22:36 AM,-888.88,-888.88,,,,,
3567,01/18/25 01:22:36 AM,-888.88,-888.88,,,,,
3568,01/18/25 02:22:36 AM,-888.88,-888.88,,,,,
3569,01/18/25 03:22:36 AM,-888.88,-888.88,,,,,
3570,01/18/25 04:22:36 AM,-888.88,-888.88,,,,,
3571,01/18/25 05:22:36 AM,-888.88,-888.88,,,,,
3572,01/18/25 06:22:36 AM,-888.88,-888.88,,,,,
3573,01/18/25 07:22:36 AM,-888.88,-888.88,,,,,
3574,01/18/25 08:22:36 AM,-888.88,-888.88,,,,,
3575,01/18/25 09:22:36 AM,-888.88,-888.88,,,,,
3576,01/18/25 10:22:36 AM,-888.88,-888.88,,,,,
3577,01/18/25 11:22:36 AM,-888.88,-888.88,,,,,
3578,01/18/25 12:22:36 PM,-888.88,-888.88,,,,,
3579,01/18/25 01:22:36 PM,-888.88,-888.88,,,,,
3580,01/18/25 02:22:36 PM,-888.88,-888.88,,,,,
3581,01/18/25 03:22:36 PM,-888.88,-888.88,,,,,
3582,01/18/25 04:22:36 PM,-888.88,-888.88,,,,,
3583,01/18/25 05:22:36 PM,-888.88,-888.88,,,,,
3584,01/18/25 06:22:36 PM,-888.88,-888.88,,,,,
3585,01/18/25 07:22:36 PM,-888.88,-888.88,,,,,
3586,01/18/25 08:22:36 PM,-888.88,-888.88,,,,,
3587,01/18/25 09:22:36 PM,-888.88,-888.88,,,,,
3588,01/18/25 10:22:36 PM,-888.88,-888.88,,,,,
3589,01/18/25 11:22:36 PM,-888.88,-888.88,,,,,
3590,01/19/25 12:22:36 AM,-888.88,-888.88,,,,,
3591,01/19/25 01:22:36 AM,-888.88,-888.88,,,,,
3592,01/19/25 02:22:36 AM,-888.88,-888.88,,,,,
3593,01/19/25 03:22:36 AM,-888.88,-888.88,,,,,
3594,01/19/25 04:22:36 AM,-888.88,-888.88,,,,,
3595,01/19/25 05:22:36 AM,-888.88,-888.88,,,,,
3596,01/19/25 06:22:36 AM,-888.88,-888.88,,,,,
3597,01/19/25 07:22:36 AM,-888.88,-888.88,,,,,
3598,01/19/25 08:22:36 AM,-888.88,-888.88,,,,,
3599,01/19/25 09:22:36 AM,-888.88,-888.88,,,,,
3600,01/19/25 10:22:36 AM,-888.88,-888.88,,,,,
3601,01/19/25 11:22:36 AM,-888.88,-888.88,,,,,
3602,01/19/25 12:22:36 PM,-888.88,-888.88,,,,,
3603,01/19/25 01:22:36 PM,-888.88,-888.88,,,,,
3604,01/19/25 02:22:36 PM,-888.88,-888.88,,,,,
3605,01/19/25 03:22:36 PM,-888.88,-888.88,,,,,
3606,01/19/25 04:22:36 PM,-888.88,-888.88,,,,,
3607,01/19/25 05:22:36 PM,-888.88,-888.88,,,,,
3608,01/19/25 06:22:36 PM,-888.88,-888.88,,,,,
3609,01/19/25 07:22:36 PM,-888.88,-888.88,,,,,
3610,01/19/25 08:22:36 PM,-888.88,-888.88,,,,,
3611,01/19/25 09:22:36 PM,-888.88,-888.88,,,,,
3612,01/19/25 10:22:36 PM,-888.88,-888.88,,,,,
3613,01/19/25 11:22:36 PM,-888.88,-888.88,,,,,
3614,01/20/25 12:22:36 AM,-888.88,-888.88,,,,,
3615,01/20/25 01:22:36 AM,-888.88,-888.88,,,,,
3616,01/20/25 02:22:36 AM,-888.88,-888.88,,,,,
3617,01/20/25 03:22:36 AM,-888.88,-888.88,,,,,
3618,01/20/25 04:22:36 AM,-888.88,-888.88,,,,,
3619,01/20/25 05:22:36 AM,-888.88,-888.88,,,,,
3620,01/20/25 06:22:36 AM,-888.88,-888.88,,,,,
3621,01/20/25 07:22:36 AM,-888.88,-888.88,,,,,
3622,01/20/25 08:22:36 AM,-888.88,-888.88,,,,,
3623,01/20/25 09:22:36 AM,-888.88,-888.88,,,,,
3624,01/20/25 10:22:36 AM,-888.88,-888.88,,,,,
3625,01/20/25 11:22:36 AM,-888.88,-888.88,,,,,
3626,01/20/25 12:22:36 PM,-888.88,-888.88,,,,,
3627,01/20/25 01:22:36 PM,-888.88,-888.88,,,,,
3628,01/20/25 02:22:36 PM,-888.88,-888.88,,,,,
3629,01/20/25 03:22:36 PM,-888.88,-888.88,,,,,
3630,01/20/25 04:22:36 PM,-888.88,-888.88,,,,,
3631,01/20/25 05:22:36 PM,-888.88,-888.88,,,,,
3632,01/20/25 06:22:36 PM,-888.88,-888.88,,,,,
3633,01/20/25 07:22:36 PM,-888.88,-888.88,,,,,
3634,01/20/25 08:22:36 PM,-888.88,-888.88,,,,,
3635,01/20/25 09:22:36 PM,-888.88,-888.88,,,,,
3636,01/20/25 10:22:36 PM,-888.88,-888.88,,,,,
3637,01/20/25 11:22:36 PM,-888.88,-888.88,,,,,
3638,01/21/25 12:22:36 AM,-888.88,-888.88,,,,,
3639,01/21/25 01:22:36 AM,-888.88,-888.88,,,,,
3640,01/21/25 02:22:36 AM,-888.88,-888.88,,,,,
3641,01/21/25 03:22:36 AM,-888.88,-888.88,,,,,
3642,01/21/25 04:22:36 AM,-888.88,-888.88,,,,,
3643,01/21/25 05:22:36 AM,-888.88,-888.88,,,,,
3644,01/21/25 06:22:36 AM,-888.88,-888.88,,,,,
3645,01/21/25 07:22:36 AM,-888.88,-888.88,,,,,
3646,01/21/25 08:22:36 AM,-888.88,-888.88,,,,,
3647,01/21/25 09:22:36 AM,-888.88,-888.88,,,,,
3648,01/21/25 10:22:36 AM,-888.88,-888.88,,,,,
3649,01/21/25 11:22:36 AM,-888.88,-888.88,,,,,
3650,01/21/25 12:22:36 PM,-888.88,-888.88,,,,,
3651,01/21/25 01:22:36 PM,-888.88,-888.88,,,,,
3652,01/21/25 02:22:36 PM,-888.88,-888.88,,,,,
3653,01/21/25 03:22:36 PM,-888.88,-888.88,,,,,
3654,01/21/25 04:22:36 PM,-888.88,-888.88,,,,,
3655,01/21/25 05:22:36 PM,-888.88,-888.88,,,,,
3656,01/21/25 06:22:36 PM,-888.88,-888.88,,,,,
3657,01/21/25 07:22:36 PM,-888.88,-888.88,,,,,
3658,01/21/25 08:22:36 PM,-888.88,-888.88,,,,,
3659,01/21/25 09:22:36 PM,-888.88,-888.88,,,,,
3660,01/21/25 10:22:36 PM,-888.88,-888.88,,,,,
3661,01/21/25 11:22:36 PM,-888.88,-888.88,,,,,
3662,01/22/25 12:22:36 AM,-888.88,-888.88,,,,,
3663,01/22/25 01:22:36 AM,-888.88,-888.88,,,,,
3664,01/22/25 02:22:36 AM,-888.88,-888.88,,,,,
3665,01/22/25 03:22:36 AM,-888.88,-888.88,,,,,
3666,01/22/25 04:22:36 AM,-888.88,-888.88,,,,,
3667,01/22/25 05:22:36 AM,-888.88,-888.88,,,,,
3668,01/22/25 06:22:36 AM,-888.88,-888.88,,,,,
3669,01/22/25 07:22:36 AM,-888.88,-888.88,,,,,
3670,01/22/25 08:22:36 AM,-888.88,-888.88,,,,,
3671,01/22/25 09:22:36 AM,-888.88,-888.88,,,,,
3672,01/22/25 10:22:36 AM,-888.88,-888.88,,,,,
3673,01/22/25 11:22:36 AM,-888.88,-888.88,,,,,
3674,01/22/25 12:22:36 PM,-888.88,-888.88,,,,,
3675,01/22/25 01:22:36 PM,-888.88,-888.88,,,,,
3676,01/22/25 02:22:36 PM,-888.88,-888.88,,,,,
3677,01/22/25 03:22:36 PM,-888.88,-888.88,,,,,
3678,01/22/25 04:22:36 PM,-888.88,-888.88,,,,,
3679,01/22/25 05:22:36 PM,-888.88,-888.88,,,,,
3680,01/22/25 06:22:36 PM,-888.88,-888.88,,,,,
3681,01/22/25 07:22:36 PM,-888.88,-888.88,,,,,
3682,01/22/25 08:22:36 PM,-888.88,-888.88,,,,,
3683,01/22/25 09:22:36 PM,-888.88,-888.88,,,,,
3684,01/22/25 10:22:36 PM,-888.88,-888.88,,,,,
3685,01/22/25 11:22:36 PM,-888.88,-888.88,,,,,
3686,01/23/25 12:22:36 AM,-888.88,-888.88,,,,,
3687,01/23/25 01:22:36 AM,-888.88,-888.88,,,,,
3688,01/23/25 02:22:36 AM,-888.88,-888.88,,,,,
3689,01/23/25 03:22:36 AM,-888.88,-888.88,,,,,
3690,01/23/25 04:22:36 AM,-888.88,-888.88,,,,,
3691,01/23/25 05:22:36 AM,-888.88,-888.88,,,,,
3692,01/23/25 06:22:36 AM,-888.88,-888.88,,,,,
3693,01/23/25 07:22:36 AM,-888.88,-888.88,,,,,
3694,01/23/25 08:22:36 AM,-888.88,-888.88,,,,,
3695,01/23/25 09:22:36 AM,-888.88,-888.88,,,,,
3696,01/23/25 10:22:36 AM,-888.88,-888.88,,,,,
3697,01/23/25 11:22:36 AM,-888.88,-888.88,,,,,
3698,01/23/25 12:22:36 PM,-888.88,-888.88,,,,,
3699,01/23/25 01:22:36 PM,-888.88,-888.88,,,,,
3700,01/23/25 02:22:36 PM,-888.88,-888.88,,,,,
3701,01/23/25 03:22:36 PM,-888.88,-888.88,,,,,
3702,01/23/25 04:22:36 PM,-888.88,-888.88,,,,,
3703,01/23/25 05:22:36 PM,-888.88,-888.88,,,,,
3704,01/23/25 06:22:36 PM,-888.88,-888.88,,,,,
3705,01/23/25 07:22:36 PM,-888.88,-888.88,,,,,
3706,01/23/25 08:22:36 PM,-888.88,-888.88,,,,,
3707,01/23/25 09:22:36 PM,-888.88,-888.88,,,,,
3708,01/23/25 10:22:36 PM,-888.88,-888.88,,,,,
3709,01/23/25 11:22:36 PM,-888.88,-888.88,,,,,
3710,01/24/25 12:22:36 AM,-888.88,-888.88,,,,,
3711,01/24/25 01:22:36 AM,-888.88,-888.88,,,,,
3712,01/24/25 02:22:36 AM,-888.88,-888.88,,,,,
3713,01/24/25 03:22:36 AM,-888.88,-888.88,,,,,
3714,01/24/25 04:22:36 AM,-888.88,-888.88,,,,,
3715,01/24/25 05:22:36 AM,-888.88,-888.88,,,,,
3716,01/24/25 06:22:36 AM,-888.88,-888.88,,,,,
3717,01/24/25 07:22:36 AM,-888.88,-888.88,,,,,
3718,01/24/25 08:22:36 AM,-888.88,-888.88,,,,,
3719,01/24/25 09:22:36 AM,-888.88,-888.88,,,,,
3720,01/24/25 10:22:36 AM,-888.88,-888.88,,,,,
3721,01/24/25 11:22:36 AM,-888.88,-888.88,,,,,
3722,01/24/25 12:22:36 PM,-888.88,-888.88,,,,,
3723,01/24/25 01:22:36 PM,-888.88,-888.88,,,,,
3724,01/24/25 02:22:36 PM,-888.88,-888.88,,,,,
3725,01/24/25 03:22:36 PM,-888.88,-888.88,,,,,
3726,01/24/25 04:22:36 PM,-888.88,-888.88,,,,,
3727,01/24/25 05:22:36 PM,-888.88,-888.88,,,,,
3728,01/24/25 06:22:36 PM,-888.88,-888.88,,,,,
3729,01/24/25 07:22:36 PM,-888.88,-888.88,,,,,
3730,01/24/25 08:22:36 PM,-888.88,-888.88,,,,,
3731,01/24/25 09:22:36 PM,-888.88,-888.88,,,,,
3732,01/24/25 10:22:36 PM,-888.88,-888.88,,,,,
3733,01/24/25 11:22:36 PM,-888.88,-888.88,,,,,
3734,01/25/25 12:22:36 AM,-888.88,-888.88,,,,,
3735,01/25/25 01:22:36 AM,-888.88,-888.88,,,,,
3736,01/25/25 02:22:36 AM,-888.88,-888.88,,,,,
3737,01/25/25 03:22:36 AM,-888.88,-888.88,,,,,
3738,01/25/25 04:22:36 AM,-888.88,-888.88,,,,,
3739,01/25/25 05:22:36 AM,-888.88,-888.88,,,,,
3740,01/25/25 06:22:36 AM,-888.88,-888.88,,,,,
3741,01/25/25 07:22:36 AM,-888.88,-888.88,,,,,
3742,01/25/25 08:22:36 AM,-888.88,-888.88,,,,,
3743,01/25/25 09:22:36 AM,-888.88,-888.88,,,,,
3744,01/25/25 10:22:36 AM,-888.88,-888.88,,,,,
3745,01/25/25 11:22:36 AM,-888.88,-888.88,,,,,
3746,01/25/25 12:22:36 PM,-888.88,-888.88,,,,,
3747,01/25/25 01:22:36 PM,-888.88,-888.88,,,,,
3748,01/25/25 02:22:36 PM,-888.88,-888.88,,,,,
3749,01/25/25 03:22:36 PM,-888.88,-888.88,,,,,
3750,01/25/25 04:22:36 PM,-888.88,-888.88,,,,,
3751,01/25/25 05:22:36 PM,-888.88,-888.88,,,,,
3752,01/25/25 06:22:36 PM,-888.88,-888.88,,,,,
3753,01/25/25 07:22:36 PM,-888.88,-888.88,,,,,
3754,01/25/25 08:22:36 PM,-888.88,-888.88,,,,,
3755,01/25/25 09:22:36 PM,-888.88,-888.88,,,,,
3756,01/25/25 10:22:36 PM,-888.88,-888.88,,,,,
3757,01/25/25 11:22:36 PM,-888.88,-888.88,,,,,
3758,01/26/25 12:22:36 AM,-888.88,-888.88,,,,,
3759,01/26/25 01:22:36 AM,-888.88,-888.88,,,,,
3760,01/26/25 02:22:36 AM,-888.88,-888.88,,,,,
3761,01/26/25 03:22:36 AM,-888.88,-888.88,,,,,
3762,01/26/25 04:22:36 AM,-888.88,-888.88,,,,,
3763,01/26/25 05:22:36 AM,-888.88,-888.88,,,,,
3764,01/26/25 06:22:36 AM,-888.88,-888.88,,,,,
3765,01/26/25 07:22:36 AM,-888.88,-888.88,,,,,
3766,01/26/25 08:22:36 AM,-888.88,-888.88,,,,,
3767,01/26/25 09:22:36 AM,-888.88,-888.88,,,,,
3768,01/26/25 10:22:36 AM,-888.88,-888.88,,,,,
3769,01/26/25 11:22:36 AM,-888.88,-888.88,,,,,
3770,01/26/25 12:22:36 PM,-888.88,-888.88,,,,,
3771,01/26/25 01:22:36 PM,-888.88,-888.88,,,,,
3772,01/26/25 02:22:36 PM,-888.88,-888.88,,,,,
3773,01/26/25 03:22:36 PM,-888.88,-888.88,,,,,
3774,01/26/25 04:22:36 PM,-888.88,-888.88,,,,,
3775,01/26/25 05:22:36 PM,-888.88,-888.88,,,,,
3776,01/26/25 06:22:36 PM,-888.88,-888.88,,,,,
3777,01/26/25 07:22:36 PM,-888.88,-888.88,,,,,
3778,01/26/25 08:22:36 PM,-888.88,-888.88,,,,,
3779,01/26/25 09:22:36 PM,-888.88,-888.88,,,,,
3780,01/26/25 10:22:36 PM,-888.88,-888.88,,,,,
3781,01/26/25 11:22:36 PM,-888.88,-888.88,,,,,
3782,01/27/25 12:22:36 AM,-888.88,-888.88,,,,,
3783,01/27/25 01:22:36 AM,-888.88,-888.88,,,,,
3784,01/27/25 02:22:36 AM,-888.88,-888.88,,,,,
3785,01/27/25 03:22:36 AM,-888.88,-888.88,,,,,
3786,01/27/25 04:22:36 AM,-888.88,-888.88,,,,,
3787,01/27/25 05:22:36 AM,-888.88,-888.88,,,,,
3788,01/27/25 06:22:36 AM,-888.88,-888.88,,,,,
3789,01/27/25 07:22:36 AM,-888.88,-888.88,,,,,
3790,01/27/25 08:22:36 AM,-888.88,-888.88,,,,,
3791,01/27/25 09:22:36 AM,-888.88,-888.88,,,,,
3792,01/27/25 10:22:36 AM,-888.88,-888.88,,,,,
3793,01/27/25 11:22:36 AM,-888.88,-888.88,,,,,
3794,01/27/25 12:22:36 PM,-888.88,-888.88,,,,,
3795,01/27/25 01:22:36 PM,-888.88,-888.88,,,,,
3796,01/27/25 02:22:36 PM,-888.88,-888.88,,,,,
3797,01/27/25 03:22:36 PM,-888.88,-888.88,,,,,
3798,01/27/25 04:22:36 PM,-888.88,-888.88,,,,,
3799,01/27/25 05:22:36 PM,-888.88,-888.88,,,,,
3800,01/27/25 06:22:36 PM,-888.88,-888.88,,,,,
3801,01/27/25 07:22:36 PM,-888.88,-888.88,,,,,
3802,01/27/25 08:22:36 PM,-888.88,-888.88,,,,,
3803,01/27/25 09:22:36 PM,-888.88,-888.88,,,,,
3804,01/27/25 10:22:36 PM,-888.88,-888.88,,,,,
3805,01/27/25 11:22:36 PM,-888.88,-888.88,,,,,
3806,01/28/25 12:22:36 AM,-888.88,-888.88,,,,,
3807,01/28/25 01:22:36 AM,-888.88,-888.88,,,,,
3808,01/28/25 02:22:36 AM,-888.88,-888.88,,,,,
3809,01/28/25 03:22:36 AM,-888.88,-888.88,,,,,
3810,01/28/25 04:22:36 AM,-888.88,-888.88,,,,,
3811,01/28/25 05:22:36 AM,-888.88,-888.88,,,,,
3812,01/28/25 06:22:36 AM,-888.88,-888.88,,,,,
3813,01/28/25 07:22:36 AM,-888.88,-888.88,,,,,
3814,01/28/25 08:22:36 AM,-888.88,-888.88,,,,,
3815,01/28/25 09:22:36 AM,-888.88,-888.88,,,,,
3816,01/28/25 10:22:36 AM,-888.88,-888.88,,,,,
3817,01/28/25 11:22:36 AM,-888.88,-888.88,,,,,
3818,01/28/25 12:22:36 PM,-888.88,-888.88,,,,,
3819,01/28/25 01:22:36 PM,-888.88,-888.88,,,,,
3820,01/28/25 02:22:36 PM,-888.88,-888.88,,,,,
3821,01/28/25 03:22:36 PM,-888.88,-888.88,,,,,
3822,01/28/25 04:22:36 PM,-888.88,-888.88,,,,,
3823,01/28/25 05:22:36 PM,-888.88,-888.88,,,,,
3824,01/28/25 06:22:36 PM,-888.88,-888.88,,,,,
3825,01/28/25 07:22:36 PM,-888.88,-888.88,,,,,
3826,01/28/25 08:22:36 PM,-888.88,-888.88,,,,,
3827,01/28/25 09:22:36 PM,-888.88,-888.88,,,,,
3828,01/28/25 10:22:36 PM,-888.88,-888.88,,,,,
3829,01/28/25 11:22:36 PM,-888.88,-888.88,,,,,
3830,01/29/25 12:22:36 AM,-888.88,-888.88,,,,,
3831,01/29/25 01:22:36 AM,-888.88,-888.88,,,,,
3832,01/29/25 02:22:36 AM,-888.88,-888.88,,,,,
3833,01/29/25 03:22:36 AM,-888.88,-888.88,,,,,
3834,01/29/25 04:22:36 AM,-888.88,-888.88,,,,,
3835,01/29/25 05:22:36 AM,-888.88,-888.88,,,,,
3836,01/29/25 06:22:36 AM,-888.88,-888.88,,,,,
3837,01/29/25 07:22:36 AM,-888.88,-888.88,,,,,
3838,01/29/25 08:22:36 AM,-888.88,-888.88,,,,,
3839,01/29/25 09:22:36 AM,-888.88,-888.88,,,,,
3840,01/29/25 10:22:36 AM,-888.88,-888.88,,,,,
3841,01/29/25 11:22:36 AM,-888.88,-888.88,,,,,
3842,01/29/25 12:22:36 PM,-888.88,-888.88,,,,,
3843,01/29/25 01:22:36 PM,-888.88,-888.88,,,,,
3844,01/29/25 02:22:36 PM,-888.88,-888.88,,,,,
3845,01/29/25 03:22:36 PM,-888.88,-888.88,,,,,
3846,01/29/25 04:22:36 PM,-888.88,-888.88,,,,,
3847,01/29/25 05:22:36 PM,-888.88,-888.88,,,,,
3848,01/29/25 06:22:36 PM,-888.88,-888.88,,,,,
3849,01/29/25 07:22:36 PM,-888.88,-888.88,,,,,
3850,01/29/25 08:22:36 PM,-888.88,-888.88,,,,,
3851,01/29/25 09:22:36 PM,-888.88,-888.88,,,,,
3852,01/29/25 10:22:36 PM,-888.88,-888.88,,,,,
3853,01/29/25 11:22:36 PM,-888.88,-888.88,,,,,
3854,01/30/25 12:22:36 AM,-888.88,-888.88,,,,,
3855,01/30/25 01:22:36 AM,-888.88,-888.88,,,,,
3856,01/30/25 02:22:36 AM,-888.88,-888.88,,,,,
3857,01/30/25 03:22:36 AM,-888.88,-888.88,,,,,
3858,01/30/25 04:22:36 AM,-888.88,-888.88,,,,,
3859,01/30/25 05:22:36 AM,-888.88,-888.88,,,,,
3860,01/30/25 06:22:36 AM,-888.88,-888.88,,,,,
3861,01/30/25 07:22:36 AM,-888.88,-888.88,,,,,
3862,01/30/25 08:22:36 AM,-888.88,-888.88,,,,,
3863,01/30/25 09:22:36 AM,-888.88,-888.88,,,,,
3864,01/30/25 10:22:36 AM,-888.88,-888.88,,,,,
3865,01/30/25 11:22:36 AM,-888.88,-888.88,,,,,
3866,01/30/25 12:22:36 PM,-888.88,-888.88,,,,,
3867,01/30/25 01:22:36 PM,-888.88,-888.88,,,,,
3868,01/30/25 02:22:36 PM,-888.88,-888.88,,,,,
3869,01/30/25 03:22:36 PM,-888.88,-888.88,,,,,
3870,01/30/25 04:22:36 PM,-888.88,-888.88,,,,,
3871,01/30/25 05:22:36 PM,-888.88,-888.88,,,,,
3872,01/30/25 06:22:36 PM,-888.88,-888.88,,,,,
3873,01/30/25 07:22:36 PM,-888.88,-888.88,,,,,
3874,01/30/25 08:22:36 PM,-888.88,-888.88,,,,,
3875,01/30/25 09:22:36 PM,-888.88,-888.88,,,,,
3876,01/30/25 10:22:36 PM,-888.88,-888.88,,,,,
3877,01/30/25 11:22:36 PM,-888.88,-888.88,,,,,
3878,01/31/25 12:22:36 AM,-888.88,-888.88,,,,,
3879,01/31/25 01:22:36 AM,-888.88,-888.88,,,,,
3880,01/31/25 02:22:36 AM,-888.88,-888.88,,,,,
3881,01/31/25 03:22:36 AM,-888.88,-888.88,,,,,
3882,01/31/25 04:22:36 AM,-888.88,-888.88,,,,,
3883,01/31/25 05:22:36 AM,-888.88,-888.88,,,,,
3884,01/31/25 06:22:36 AM,-888.88,-888.88,,,,,
3885,01/31/25 07:22:36 AM,-888.88,-888.88,,,,,
3886,01/31/25 08:22:36 AM,-888.88,-888.88,,,,,
3887,01/31/25 09:22:36 AM,-888.88,-888.88,,,,,
3888,01/31/25 10:22:36 AM,-888.88,-888.88,,,,,
3889,01/31/25 11:22:36 AM,-888.88,-888.88,,,,,
3890,01/31/25 12:22:36 PM,-888.88,-888.88,,,,,
3891,01/31/25 01:22:36 PM,-888.88,-888.88,,,,,
3892,01/31/25 02:22:36 PM,-888.88,-888.88,,,,,
3893,01/31/25 03:22:36 PM,-888.88,-888.88,,,,,
3894,01/31/25 04:22:36 PM,-888.88,-888.88,,,,,
3895,01/31/25 05:22:36 PM,-888.88,-888.88,,,,,
3896,01/31/25 06:22:36 PM,-888.88,-888.88,,,,,
3897,01/31/25 07:22:36 PM,-888.88,-888.88,,,,,
3898,01/31/25 08:22:36 PM,-888.88,-888.88,,,,,
3899,01/31/25 09:22:36 PM,-888.88,-888.88,,,,,
3900,01/31/25 10:22:36 PM,-888.88,-888.88,,,,,
3901,01/31/25 11:22:36 PM,-888.88,-888.88,,,,,
3902,02/01/25 12:22:36 AM,-888.88,-888.88,,,,,
3903,02/01/25 01:22:36 AM,-888.88,-888.88,,,,,
3904,02/01/25 02:22:36 AM,-888.88,-888.88,,,,,
3905,02/01/25 03:22:36 AM,-888.88,-888.88,,,,,
3906,02/01/25 04:22:36 AM,-888.88,-888.88,,,,,
3907,02/01/25 05:22:36 AM,-888.88,-888.88,,,,,
3908,02/01/25 06:22:36 AM,-888.88,-888.88,,,,,
3909,02/01/25 07:22:36 AM,-888.88,-888.88,,,,,
3910,02/01/25 08:22:36 AM,-888.88,-888.88,,,,,
3911,02/01/25 09:22:36 AM,-888.88,-888.88,,,,,
3912,02/01/25 10:22:36 AM,-888.88,-888.88,,,,,
3913,02/01/25 11:22:36 AM,-888.88,-888.88,,,,,
3914,02/01/25 12:22:36 PM,-888.88,-888.88,,,,,
3915,02/01/25 01:22:36 PM,-888.88,-888.88,,,,,
3916,02/01/25 02:22:36 PM,-888.88,-888.88,,,,,
3917,02/01/25 03:22:36 PM,-888.88,-888.88,,,,,
3918,02/01/25 04:22:36 PM,-888.88,-888.88,,,,,
3919,02/01/25 05:22:36 PM,-888.88,-888.88,,,,,
3920,02/01/25 06:22:36 PM,-888.88,-888.88,,,,,
3921,02/01/25 07:22:36 PM,-888.88,-888.88,,,,,
3922,02/01/25 08:22:36 PM,-888.88,-888.88,,,,,
3923,02/01/25 09:22:36 PM,-888.88,-888.88,,,,,
