"Plot Title: 21909582"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909582, SEN S/N: 21909582)","Temp, °F (LGR S/N: 21909582, SEN S/N: 21909582)","Expired Sensor Cap (LGR S/N: 21909582)","Missing Sensor Cap (LGR S/N: 21909582)","Coupler Detached (LGR S/N: 21909582)","Coupler Attached (LGR S/N: 21909582)","Stopped (LGR S/N: 21909582)","End Of File (LGR S/N: 21909582)"
4310,02/21/25 12:50:08 AM,-888.88,-888.88,,,,,,
4311,02/21/25 01:50:08 AM,-888.88,-888.88,,,,,,
4312,02/21/25 02:50:08 AM,-888.88,-888.88,,,,,,
4313,02/21/25 03:50:08 AM,-888.88,-888.88,,,,,,
4314,02/21/25 04:50:08 AM,-888.88,-888.88,,,,,,
4315,02/21/25 05:50:08 AM,-888.88,-888.88,,,,,,
4316,02/21/25 06:50:08 AM,-888.88,-888.88,,,,,,
4317,02/21/25 07:50:08 AM,-888.88,-888.88,,,,,,
4318,02/21/25 08:50:08 AM,-888.88,-888.88,,,,,,
4319,02/21/25 09:50:08 AM,-888.88,-888.88,,,,,,
4320,02/21/25 10:50:08 AM,-888.88,-888.88,,,,,,
4321,02/21/25 11:50:08 AM,-888.88,-888.88,,,,,,
4322,02/21/25 12:50:08 PM,-888.88,-888.88,,,,,,
4323,02/21/25 01:50:08 PM,-888.88,-888.88,,,,,,
4324,02/21/25 02:50:08 PM,-888.88,-888.88,,,,,,
4325,02/21/25 03:50:08 PM,-888.88,-888.88,,,,,,
4326,02/21/25 04:50:08 PM,-888.88,-888.88,,,,,,
4327,02/21/25 05:50:08 PM,-888.88,-888.88,,,,,,
4328,02/21/25 06:50:08 PM,-888.88,-888.88,,,,,,
4329,02/21/25 07:50:08 PM,-888.88,-888.88,,,,,,
4330,02/21/25 08:50:08 PM,-888.88,-888.88,,,,,,
4331,02/21/25 09:50:08 PM,-888.88,-888.88,,,,,,
4332,02/21/25 10:50:08 PM,-888.88,-888.88,,,,,,
4333,02/21/25 11:50:08 PM,-888.88,-888.88,,,,,,
4334,02/22/25 12:50:08 AM,-888.88,-888.88,,,,,,
4335,02/22/25 01:50:08 AM,-888.88,-888.88,,,,,,
4336,02/22/25 02:50:08 AM,-888.88,-888.88,,,,,,
4337,02/22/25 03:50:08 AM,-888.88,-888.88,,,,,,
4338,02/22/25 04:50:08 AM,-888.88,-888.88,,,,,,
4339,02/22/25 05:50:08 AM,-888.88,-888.88,,,,,,
4340,02/22/25 06:50:08 AM,-888.88,-888.88,,,,,,
4341,02/22/25 07:50:08 AM,-888.88,-888.88,,,,,,
4342,02/22/25 08:50:08 AM,-888.88,-888.88,,,,,,
4343,02/22/25 09:50:08 AM,-888.88,-888.88,,,,,,
4344,02/22/25 10:50:08 AM,-888.88,-888.88,,,,,,
4345,02/22/25 11:50:08 AM,-888.88,-888.88,,,,,,
4346,02/22/25 12:50:08 PM,-888.88,-888.88,,,,,,
4347,02/22/25 01:50:08 PM,-888.88,-888.88,,,,,,
4348,02/22/25 02:50:08 PM,-888.88,-888.88,,,,,,
4349,02/22/25 03:50:08 PM,-888.88,-888.88,,,,,,
4350,02/22/25 04:50:08 PM,-888.88,-888.88,,,,,,
4351,02/22/25 05:50:08 PM,-888.88,-888.88,,,,,,
4352,02/22/25 06:50:08 PM,-888.88,-888.88,,,,,,
4353,02/22/25 07:50:08 PM,-888.88,-888.88,,,,,,
4354,02/22/25 08:50:08 PM,-888.88,-888.88,,,,,,
4355,02/22/25 09:50:08 PM,-888.88,-888.88,,,,,,
4356,02/22/25 10:50:08 PM,-888.88,-888.88,,,,,,
4357,02/22/25 11:50:08 PM,-888.88,-888.88,,,,,,
4358,02/23/25 12:50:08 AM,-888.88,-888.88,,,,,,
4359,02/23/25 01:50:08 AM,-888.88,-888.88,,,,,,
4360,02/23/25 02:50:08 AM,-888.88,-888.88,,,,,,
4361,02/23/25 03:50:08 AM,-888.88,-888.88,,,,,,
4362,02/23/25 04:50:08 AM,-888.88,-888.88,,,,,,
4363,02/23/25 05:50:08 AM,-888.88,-888.88,,,,,,
4364,02/23/25 06:50:08 AM,-888.88,-888.88,,,,,,
4365,02/23/25 07:50:08 AM,-888.88,-888.88,,,,,,
4366,02/23/25 08:50:08 AM,-888.88,-888.88,,,,,,
4367,02/23/25 09:50:08 AM,-888.88,-888.88,,,,,,
4368,02/23/25 10:50:08 AM,-888.88,-888.88,,,,,,
4369,02/23/25 11:50:08 AM,-888.88,-888.88,,,,,,
4370,02/23/25 12:50:08 PM,-888.88,-888.88,,,,,,
4371,02/23/25 01:50:08 PM,-888.88,-888.88,,,,,,
4372,02/23/25 02:50:08 PM,-888.88,-888.88,,,,,,
4373,02/23/25 03:50:08 PM,-888.88,-888.88,,,,,,
4374,02/23/25 04:50:08 PM,-888.88,-888.88,,,,,,
4375,02/23/25 05:50:08 PM,-888.88,-888.88,,,,,,
4376,02/23/25 06:50:08 PM,-888.88,-888.88,,,,,,
4377,02/23/25 07:50:08 PM,-888.88,-888.88,,,,,,
4378,02/23/25 08:50:08 PM,-888.88,-888.88,,,,,,
4379,02/23/25 09:50:08 PM,-888.88,-888.88,,,,,,
4380,02/23/25 10:50:08 PM,-888.88,-888.88,,,,,,
4381,02/23/25 11:50:08 PM,-888.88,-888.88,,,,,,
4382,02/24/25 12:50:08 AM,-888.88,-888.88,,,,,,
4383,02/24/25 01:50:08 AM,-888.88,-888.88,,,,,,
4384,02/24/25 02:50:08 AM,-888.88,-888.88,,,,,,
4385,02/24/25 03:50:08 AM,-888.88,-888.88,,,,,,
4386,02/24/25 04:50:08 AM,-888.88,-888.88,,,,,,
4387,02/24/25 05:50:08 AM,-888.88,-888.88,,,,,,
4388,02/24/25 06:50:08 AM,-888.88,-888.88,,,,,,
4389,02/24/25 07:50:08 AM,-888.88,-888.88,,,,,,
4390,02/24/25 08:50:08 AM,-888.88,-888.88,,,,,,
4391,02/24/25 09:50:08 AM,-888.88,-888.88,,,,,,
4392,02/24/25 10:50:08 AM,-888.88,-888.88,,,,,,
4393,02/24/25 11:50:08 AM,-888.88,-888.88,,,,,,
4394,02/24/25 12:50:08 PM,-888.88,-888.88,,,,,,
4395,02/24/25 01:50:08 PM,-888.88,-888.88,,,,,,
4396,02/24/25 02:50:08 PM,-888.88,-888.88,,,,,,
4397,02/24/25 03:50:08 PM,-888.88,-888.88,,,,,,
4398,02/24/25 04:50:08 PM,-888.88,-888.88,,,,,,
4399,02/24/25 05:50:08 PM,-888.88,-888.88,,,,,,
4400,02/24/25 06:50:08 PM,-888.88,-888.88,,,,,,
4401,02/24/25 07:50:08 PM,-888.88,-888.88,,,,,,
4402,02/24/25 08:50:08 PM,-888.88,-888.88,,,,,,
4403,02/24/25 09:50:08 PM,-888.88,-888.88,,,,,,
4404,02/24/25 10:50:08 PM,-888.88,-888.88,,,,,,
4405,02/24/25 11:50:08 PM,-888.88,-888.88,,,,,,
4406,02/25/25 12:50:08 AM,-888.88,-888.88,,,,,,
4407,02/25/25 01:50:08 AM,-888.88,-888.88,,,,,,
4408,02/25/25 02:50:08 AM,-888.88,-888.88,,,,,,
4409,02/25/25 03:50:08 AM,-888.88,-888.88,,,,,,
4410,02/25/25 04:50:08 AM,-888.88,-888.88,,,,,,
4411,02/25/25 05:50:08 AM,-888.88,-888.88,,,,,,
4412,02/25/25 06:50:08 AM,-888.88,-888.88,,,,,,
4413,02/25/25 07:50:08 AM,-888.88,-888.88,,,,,,
4414,02/25/25 08:50:08 AM,-888.88,-888.88,,,,,,
4415,02/25/25 09:50:08 AM,-888.88,-888.88,,,,,,
4416,02/25/25 10:50:08 AM,-888.88,-888.88,,,,,,
4417,02/25/25 11:50:08 AM,-888.88,-888.88,,,,,,
4418,02/25/25 12:50:08 PM,-888.88,-888.88,,,,,,
4419,02/25/25 01:50:08 PM,-888.88,-888.88,,,,,,
4420,02/25/25 02:50:08 PM,-888.88,-888.88,,,,,,
4421,02/25/25 03:50:08 PM,-888.88,-888.88,,,,,,
4422,02/25/25 04:50:08 PM,-888.88,-888.88,,,,,,
4423,02/25/25 05:50:08 PM,-888.88,-888.88,,,,,,
4424,02/25/25 06:50:08 PM,-888.88,-888.88,,,,,,
4425,02/25/25 07:50:08 PM,-888.88,-888.88,,,,,,
4426,02/25/25 08:50:08 PM,-888.88,-888.88,,,,,,
4427,02/25/25 09:50:08 PM,-888.88,-888.88,,,,,,
4428,02/25/25 10:50:08 PM,-888.88,-888.88,,,,,,
4429,02/25/25 11:50:08 PM,-888.88,-888.88,,,,,,
4430,02/26/25 12:50:08 AM,-888.88,-888.88,,,,,,
4431,02/26/25 01:50:08 AM,-888.88,-888.88,,,,,,
4432,02/26/25 02:50:08 AM,-888.88,-888.88,,,,,,
4433,02/26/25 03:50:08 AM,-888.88,-888.88,,,,,,
4434,02/26/25 04:50:08 AM,-888.88,-888.88,,,,,,
4435,02/26/25 05:50:08 AM,-888.88,-888.88,,,,,,
4436,02/26/25 06:50:08 AM,-888.88,-888.88,,,,,,
4437,02/26/25 07:50:08 AM,-888.88,-888.88,,,,,,
4438,02/26/25 08:50:08 AM,-888.88,-888.88,,,,,,
4439,02/26/25 09:50:08 AM,-888.88,-888.88,,,,,,
4440,02/26/25 10:50:08 AM,-888.88,-888.88,,,,,,
4441,02/26/25 11:50:08 AM,-888.88,-888.88,,,,,,
4442,02/26/25 12:50:08 PM,-888.88,-888.88,,,,,,
4443,02/26/25 01:50:08 PM,-888.88,-888.88,,,,,,
4444,02/26/25 02:50:08 PM,-888.88,-888.88,,,,,,
4445,02/26/25 03:50:08 PM,-888.88,-888.88,,,,,,
4446,02/26/25 04:50:08 PM,-888.88,-888.88,,,,,,
4447,02/26/25 05:50:08 PM,-888.88,-888.88,,,,,,
4448,02/26/25 06:50:08 PM,-888.88,-888.88,,,,,,
4449,02/26/25 07:50:08 PM,-888.88,-888.88,,,,,,
4450,02/26/25 08:50:08 PM,-888.88,-888.88,,,,,,
4451,02/26/25 09:50:08 PM,-888.88,-888.88,,,,,,
4452,02/26/25 10:50:08 PM,-888.88,-888.88,,,,,,
4453,02/26/25 11:50:08 PM,-888.88,-888.88,,,,,,
4454,02/27/25 12:50:08 AM,-888.88,-888.88,,,,,,
4455,02/27/25 01:50:08 AM,-888.88,-888.88,,,,,,
4456,02/27/25 02:50:08 AM,-888.88,-888.88,,,,,,
4457,02/27/25 03:50:08 AM,-888.88,-888.88,,,,,,
4458,02/27/25 04:50:08 AM,-888.88,-888.88,,,,,,
4459,02/27/25 05:50:08 AM,-888.88,-888.88,,,,,,
4460,02/27/25 06:50:08 AM,-888.88,-888.88,,,,,,
4461,02/27/25 07:50:08 AM,-888.88,-888.88,,,,,,
4462,02/27/25 08:50:08 AM,-888.88,-888.88,,,,,,
4463,02/27/25 09:50:08 AM,-888.88,-888.88,,,,,,
4464,02/27/25 10:50:08 AM,-888.88,-888.88,,,,,,
4465,02/27/25 11:50:08 AM,-888.88,-888.88,,,,,,
4466,02/27/25 12:50:08 PM,-888.88,-888.88,,,,,,
4467,02/27/25 01:50:08 PM,-888.88,-888.88,,,,,,
4468,02/27/25 02:50:08 PM,-888.88,-888.88,,,,,,
4469,02/27/25 03:50:08 PM,-888.88,-888.88,,,,,,
4470,02/27/25 04:50:08 PM,-888.88,-888.88,,,,,,
4471,02/27/25 05:50:08 PM,-888.88,-888.88,,,,,,
4472,02/27/25 06:50:08 PM,-888.88,-888.88,,,,,,
4473,02/27/25 07:50:08 PM,-888.88,-888.88,,,,,,
4474,02/27/25 08:50:08 PM,-888.88,-888.88,,,,,,
4475,02/27/25 09:50:08 PM,-888.88,-888.88,,,,,,
4476,02/27/25 10:50:08 PM,-888.88,-888.88,,,,,,
4477,02/27/25 11:50:08 PM,-888.88,-888.88,,,,,,
4478,02/28/25 12:50:08 AM,-888.88,-888.88,,,,,,
4479,02/28/25 01:50:08 AM,-888.88,-888.88,,,,,,
4480,02/28/25 02:50:08 AM,-888.88,-888.88,,,,,,
4481,02/28/25 03:50:08 AM,-888.88,-888.88,,,,,,
4482,02/28/25 04:50:08 AM,-888.88,-888.88,,,,,,
4483,02/28/25 05:50:08 AM,-888.88,-888.88,,,,,,
4484,02/28/25 06:50:08 AM,-888.88,-888.88,,,,,,
4485,02/28/25 07:50:08 AM,-888.88,-888.88,,,,,,
4486,02/28/25 08:50:08 AM,-888.88,-888.88,,,,,,
4487,02/28/25 09:50:08 AM,-888.88,-888.88,,,,,,
4488,02/28/25 10:50:08 AM,-888.88,-888.88,,,,,,
4489,02/28/25 11:50:08 AM,-888.88,-888.88,,,,,,
4490,02/28/25 12:50:08 PM,-888.88,-888.88,,,,,,
4491,02/28/25 01:50:08 PM,-888.88,-888.88,,,,,,
4492,02/28/25 02:50:08 PM,-888.88,-888.88,,,,,,
4493,02/28/25 03:50:08 PM,-888.88,-888.88,,,,,,
4494,02/28/25 04:50:08 PM,-888.88,-888.88,,,,,,
4495,02/28/25 05:50:08 PM,-888.88,-888.88,,,,,,
4496,02/28/25 06:50:08 PM,-888.88,-888.88,,,,,,
4497,02/28/25 07:50:08 PM,-888.88,-888.88,,,,,,
4498,02/28/25 08:50:08 PM,-888.88,-888.88,,,,,,
4499,02/28/25 09:50:08 PM,-888.88,-888.88,,,,,,
4500,02/28/25 10:50:08 PM,-888.88,-888.88,,,,,,
4501,02/28/25 11:50:08 PM,-888.88,-888.88,,,,,,
4502,03/01/25 12:50:08 AM,-888.88,-888.88,,,,,,
4503,03/01/25 01:50:08 AM,-888.88,-888.88,,,,,,
4504,03/01/25 02:50:08 AM,-888.88,-888.88,,,,,,
4505,03/01/25 03:50:08 AM,-888.88,-888.88,,,,,,
4506,03/01/25 04:50:08 AM,-888.88,-888.88,,,,,,
4507,03/01/25 05:50:08 AM,-888.88,-888.88,,,,,,
4508,03/01/25 06:50:08 AM,-888.88,-888.88,,,,,,
4509,03/01/25 07:50:08 AM,-888.88,-888.88,,,,,,
4510,03/01/25 08:50:08 AM,-888.88,-888.88,,,,,,
4511,03/01/25 09:50:08 AM,-888.88,-888.88,,,,,,
4512,03/01/25 10:50:08 AM,-888.88,-888.88,,,,,,
4513,03/01/25 11:50:08 AM,-888.88,-888.88,,,,,,
4514,03/01/25 12:50:08 PM,-888.88,-888.88,,,,,,
4515,03/01/25 01:50:08 PM,-888.88,-888.88,,,,,,
4516,03/01/25 02:50:08 PM,-888.88,-888.88,,,,,,
4517,03/01/25 03:50:08 PM,-888.88,-888.88,,,,,,
4518,03/01/25 04:50:08 PM,-888.88,-888.88,,,,,,
4519,03/01/25 05:50:08 PM,-888.88,-888.88,,,,,,
4520,03/01/25 06:50:08 PM,-888.88,-888.88,,,,,,
4521,03/01/25 07:50:08 PM,-888.88,-888.88,,,,,,
4522,03/01/25 08:50:08 PM,-888.88,-888.88,,,,,,
4523,03/01/25 09:50:08 PM,-888.88,-888.88,,,,,,
4524,03/01/25 10:50:08 PM,-888.88,-888.88,,,,,,
4525,03/01/25 11:50:08 PM,-888.88,-888.88,,,,,,
4526,03/02/25 12:50:08 AM,-888.88,-888.88,,,,,,
4527,03/02/25 01:50:08 AM,-888.88,-888.88,,,,,,
4528,03/02/25 02:50:08 AM,-888.88,-888.88,,,,,,
4529,03/02/25 03:50:08 AM,-888.88,-888.88,,,,,,
4530,03/02/25 04:50:08 AM,-888.88,-888.88,,,,,,
4531,03/02/25 05:50:08 AM,-888.88,-888.88,,,,,,
4532,03/02/25 06:50:08 AM,-888.88,-888.88,,,,,,
4533,03/02/25 07:50:08 AM,-888.88,-888.88,,,,,,
4534,03/02/25 08:50:08 AM,-888.88,-888.88,,,,,,
4535,03/02/25 09:50:08 AM,-888.88,-888.88,,,,,,
4536,03/02/25 10:50:08 AM,-888.88,-888.88,,,,,,
4537,03/02/25 11:50:08 AM,-888.88,-888.88,,,,,,
4538,03/02/25 12:50:08 PM,-888.88,-888.88,,,,,,
4539,03/02/25 01:50:08 PM,-888.88,-888.88,,,,,,
4540,03/02/25 02:50:08 PM,-888.88,-888.88,,,,,,
4541,03/02/25 03:50:08 PM,-888.88,-888.88,,,,,,
4542,03/02/25 04:50:08 PM,-888.88,-888.88,,,,,,
4543,03/02/25 05:50:08 PM,-888.88,-888.88,,,,,,
4544,03/02/25 06:50:08 PM,-888.88,-888.88,,,,,,
4545,03/02/25 07:50:08 PM,-888.88,-888.88,,,,,,
4546,03/02/25 08:50:08 PM,-888.88,-888.88,,,,,,
4547,03/02/25 09:50:08 PM,-888.88,-888.88,,,,,,
4548,03/02/25 10:50:08 PM,-888.88,-888.88,,,,,,
4549,03/02/25 11:50:08 PM,-888.88,-888.88,,,,,,
4550,03/03/25 12:50:08 AM,-888.88,-888.88,,,,,,
4551,03/03/25 01:50:08 AM,-888.88,-888.88,,,,,,
4552,03/03/25 02:50:08 AM,-888.88,-888.88,,,,,,
4553,03/03/25 03:50:08 AM,-888.88,-888.88,,,,,,
4554,03/03/25 04:50:08 AM,-888.88,-888.88,,,,,,
4555,03/03/25 05:50:08 AM,-888.88,-888.88,,,,,,
4556,03/03/25 06:50:08 AM,-888.88,-888.88,,,,,,
4557,03/03/25 07:50:08 AM,-888.88,-888.88,,,,,,
4558,03/03/25 08:50:08 AM,-888.88,-888.88,,,,,,
4559,03/03/25 09:50:08 AM,-888.88,-888.88,,,,,,
4560,03/03/25 10:50:08 AM,-888.88,-888.88,,,,,,
4561,03/03/25 11:50:08 AM,-888.88,-888.88,,,,,,
4562,03/03/25 12:50:08 PM,-888.88,-888.88,,,,,,
4563,03/03/25 01:50:08 PM,-888.88,-888.88,,,,,,
4564,03/03/25 02:50:08 PM,-888.88,-888.88,,,,,,
4565,03/03/25 03:50:08 PM,-888.88,-888.88,,,,,,
4566,03/03/25 04:50:08 PM,-888.88,-888.88,,,,,,
4567,03/03/25 05:50:08 PM,-888.88,-888.88,,,,,,
4568,03/03/25 06:50:08 PM,-888.88,-888.88,,,,,,
4569,03/03/25 07:50:08 PM,-888.88,-888.88,,,,,,
4570,03/03/25 08:50:08 PM,-888.88,-888.88,,,,,,
4571,03/03/25 09:50:08 PM,-888.88,-888.88,,,,,,
4572,03/03/25 10:50:08 PM,-888.88,-888.88,,,,,,
4573,03/03/25 11:50:08 PM,-888.88,-888.88,,,,,,
4574,03/04/25 12:50:08 AM,-888.88,-888.88,,,,,,
4575,03/04/25 01:50:08 AM,-888.88,-888.88,,,,,,
4576,03/04/25 02:50:08 AM,-888.88,-888.88,,,,,,
4577,03/04/25 03:50:08 AM,-888.88,-888.88,,,,,,
4578,03/04/25 04:50:08 AM,-888.88,-888.88,,,,,,
4579,03/04/25 05:50:08 AM,-888.88,-888.88,,,,,,
4580,03/04/25 06:50:08 AM,-888.88,-888.88,,,,,,
4581,03/04/25 07:50:08 AM,-888.88,-888.88,,,,,,
4582,03/04/25 08:50:08 AM,-888.88,-888.88,,,,,,
4583,03/04/25 09:50:08 AM,-888.88,-888.88,,,,,,
4584,03/04/25 10:50:08 AM,-888.88,-888.88,,,,,,
4585,03/04/25 11:50:08 AM,-888.88,-888.88,,,,,,
4586,03/04/25 12:50:08 PM,-888.88,-888.88,,,,,,
4587,03/04/25 01:50:08 PM,-888.88,-888.88,,,,,,
4588,03/04/25 02:50:08 PM,-888.88,-888.88,,,,,,
4589,03/04/25 03:50:08 PM,-888.88,-888.88,,,,,,
4590,03/04/25 04:50:08 PM,-888.88,-888.88,,,,,,
4591,03/04/25 05:50:08 PM,-888.88,-888.88,,,,,,
4592,03/04/25 06:50:08 PM,-888.88,-888.88,,,,,,
4593,03/04/25 07:50:08 PM,-888.88,-888.88,,,,,,
4594,03/04/25 08:50:08 PM,-888.88,-888.88,,,,,,
4595,03/04/25 09:50:08 PM,-888.88,-888.88,,,,,,
4596,03/04/25 10:50:08 PM,-888.88,-888.88,,,,,,
4597,03/04/25 11:50:08 PM,-888.88,-888.88,,,,,,
4598,03/05/25 12:50:08 AM,-888.88,-888.88,,,,,,
4599,03/05/25 01:50:08 AM,-888.88,-888.88,,,,,,
4600,03/05/25 02:50:08 AM,-888.88,-888.88,,,,,,
4601,03/05/25 03:50:08 AM,-888.88,-888.88,,,,,,
4602,03/05/25 04:50:08 AM,-888.88,-888.88,,,,,,
4603,03/05/25 05:50:08 AM,-888.88,-888.88,,,,,,
4604,03/05/25 06:50:08 AM,-888.88,-888.88,,,,,,
4605,03/05/25 07:50:08 AM,-888.88,-888.88,,,,,,
4606,03/05/25 08:50:08 AM,-888.88,-888.88,,,,,,
4607,03/05/25 09:50:08 AM,-888.88,-888.88,,,,,,
4608,03/05/25 10:50:08 AM,-888.88,-888.88,,,,,,
4609,03/05/25 11:50:08 AM,-888.88,-888.88,,,,,,
4610,03/05/25 12:50:08 PM,-888.88,-888.88,,,,,,
4611,03/05/25 01:50:08 PM,-888.88,-888.88,,,,,,
4612,03/05/25 02:50:08 PM,-888.88,-888.88,,,,,,
4613,03/05/25 03:50:08 PM,-888.88,-888.88,,,,,,
4614,03/05/25 04:50:08 PM,-888.88,-888.88,,,,,,
4615,03/05/25 05:50:08 PM,-888.88,-888.88,,,,,,
4616,03/05/25 06:50:08 PM,-888.88,-888.88,,,,,,
4617,03/05/25 07:50:08 PM,-888.88,-888.88,,,,,,
4618,03/05/25 08:50:08 PM,-888.88,-888.88,,,,,,
4619,03/05/25 09:50:08 PM,-888.88,-888.88,,,,,,
4620,03/05/25 10:50:08 PM,-888.88,-888.88,,,,,,
4621,03/05/25 11:50:08 PM,-888.88,-888.88,,,,,,
4622,03/06/25 12:50:08 AM,-888.88,-888.88,,,,,,
4623,03/06/25 01:50:08 AM,-888.88,-888.88,,,,,,
4624,03/06/25 02:50:08 AM,-888.88,-888.88,,,,,,
4625,03/06/25 03:50:08 AM,-888.88,-888.88,,,,,,
4626,03/06/25 04:50:08 AM,-888.88,-888.88,,,,,,
4627,03/06/25 05:50:08 AM,-888.88,-888.88,,,,,,
4628,03/06/25 06:50:08 AM,-888.88,-888.88,,,,,,
4629,03/06/25 07:50:08 AM,-888.88,-888.88,,,,,,
4630,03/06/25 08:50:08 AM,-888.88,-888.88,,,,,,
4631,03/06/25 09:50:08 AM,-888.88,-888.88,,,,,,
4632,03/06/25 10:50:08 AM,-888.88,-888.88,,,,,,
4633,03/06/25 11:50:08 AM,-888.88,-888.88,,,,,,
4634,03/06/25 12:50:08 PM,-888.88,-888.88,,,,,,
4635,03/06/25 01:50:08 PM,-888.88,-888.88,,,,,,
4636,03/06/25 02:50:08 PM,-888.88,-888.88,,,,,,
4637,03/06/25 03:50:08 PM,-888.88,-888.88,,,,,,
4638,03/06/25 04:50:08 PM,-888.88,-888.88,,,,,,
4639,03/06/25 05:50:08 PM,-888.88,-888.88,,,,,,
4640,03/06/25 06:50:08 PM,-888.88,-888.88,,,,,,
4641,03/06/25 07:50:08 PM,-888.88,-888.88,,,,,,
4642,03/06/25 08:50:08 PM,-888.88,-888.88,,,,,,
4643,03/06/25 09:50:08 PM,-888.88,-888.88,,,,,,
4644,03/06/25 10:50:08 PM,-888.88,-888.88,,,,,,
4645,03/06/25 11:50:08 PM,-888.88,-888.88,,,,,,
4646,03/07/25 12:50:08 AM,-888.88,-888.88,,,,,,
4647,03/07/25 01:50:08 AM,-888.88,-888.88,,,,,,
4648,03/07/25 02:50:08 AM,-888.88,-888.88,,,,,,
4649,03/07/25 03:50:08 AM,-888.88,-888.88,,,,,,
4650,03/07/25 04:50:08 AM,-888.88,-888.88,,,,,,
4651,03/07/25 05:50:08 AM,-888.88,-888.88,,,,,,
4652,03/07/25 06:50:08 AM,-888.88,-888.88,,,,,,
4653,03/07/25 07:50:08 AM,-888.88,-888.88,,,,,,
4654,03/07/25 08:50:08 AM,-888.88,-888.88,,,,,,
4655,03/07/25 09:50:08 AM,-888.88,-888.88,,,,,,
4656,03/07/25 10:50:08 AM,-888.88,-888.88,,,,,,
4657,03/07/25 11:50:08 AM,-888.88,-888.88,,,,,,
4658,03/07/25 12:50:08 PM,-888.88,-888.88,,,,,,
4659,03/07/25 01:50:08 PM,-888.88,-888.88,,,,,,
4660,03/07/25 02:50:08 PM,-888.88,-888.88,,,,,,
4661,03/07/25 03:50:08 PM,-888.88,-888.88,,,,,,
4662,03/07/25 04:50:08 PM,-888.88,-888.88,,,,,,
4663,03/07/25 05:50:08 PM,-888.88,-888.88,,,,,,
4664,03/07/25 06:50:08 PM,-888.88,-888.88,,,,,,
4665,03/07/25 07:50:08 PM,-888.88,-888.88,,,,,,
4666,03/07/25 08:50:08 PM,-888.88,-888.88,,,,,,
4667,03/07/25 09:50:08 PM,-888.88,-888.88,,,,,,
4668,03/07/25 10:50:08 PM,-888.88,-888.88,,,,,,
4669,03/07/25 11:50:08 PM,-888.88,-888.88,,,,,,
4670,03/08/25 12:50:08 AM,-888.88,-888.88,,,,,,
4671,03/08/25 01:50:08 AM,-888.88,-888.88,,,,,,
4672,03/08/25 02:50:08 AM,-888.88,-888.88,,,,,,
4673,03/08/25 03:50:08 AM,-888.88,-888.88,,,,,,
4674,03/08/25 04:50:08 AM,-888.88,-888.88,,,,,,
4675,03/08/25 05:50:08 AM,-888.88,-888.88,,,,,,
4676,03/08/25 06:50:08 AM,-888.88,-888.88,,,,,,
4677,03/08/25 07:50:08 AM,-888.88,-888.88,,,,,,
4678,03/08/25 08:50:08 AM,-888.88,-888.88,,,,,,
4679,03/08/25 09:50:08 AM,-888.88,-888.88,,,,,,
4680,03/08/25 10:50:08 AM,-888.88,-888.88,,,,,,
4681,03/08/25 11:50:08 AM,-888.88,-888.88,,,,,,
4682,03/08/25 12:50:08 PM,-888.88,-888.88,,,,,,
4683,03/08/25 01:50:08 PM,-888.88,-888.88,,,,,,
4684,03/08/25 02:50:08 PM,-888.88,-888.88,,,,,,
4685,03/08/25 03:50:08 PM,-888.88,-888.88,,,,,,
4686,03/08/25 04:50:08 PM,-888.88,-888.88,,,,,,
4687,03/08/25 05:50:08 PM,-888.88,-888.88,,,,,,
4688,03/08/25 06:50:08 PM,-888.88,-888.88,,,,,,
4689,03/08/25 07:50:08 PM,-888.88,-888.88,,,,,,
4690,03/08/25 08:50:08 PM,-888.88,-888.88,,,,,,
4691,03/08/25 09:50:08 PM,-888.88,-888.88,,,,,,
4692,03/08/25 10:50:08 PM,-888.88,-888.88,,,,,,
4693,03/08/25 11:50:08 PM,-888.88,-888.88,,,,,,
4694,03/09/25 12:50:08 AM,-888.88,-888.88,,,,,,
4695,03/09/25 01:50:08 AM,-888.88,-888.88,,,,,,
4696,03/09/25 02:50:08 AM,-888.88,-888.88,,,,,,
4697,03/09/25 03:50:08 AM,-888.88,-888.88,,,,,,
4698,03/09/25 04:50:08 AM,-888.88,-888.88,,,,,,
4699,03/09/25 05:50:08 AM,-888.88,-888.88,,,,,,
4700,03/09/25 06:50:08 AM,-888.88,-888.88,,,,,,
4701,03/09/25 07:50:08 AM,-888.88,-888.88,,,,,,
4702,03/09/25 08:50:08 AM,-888.88,-888.88,,,,,,
4703,03/09/25 09:50:08 AM,-888.88,-888.88,,,,,,
4704,03/09/25 10:50:08 AM,-888.88,-888.88,,,,,,
4705,03/09/25 11:50:08 AM,-888.88,-888.88,,,,,,
4706,03/09/25 12:50:08 PM,-888.88,-888.88,,,,,,
4707,03/09/25 01:50:08 PM,-888.88,-888.88,,,,,,
4708,03/09/25 02:50:08 PM,-888.88,-888.88,,,,,,
4709,03/09/25 03:50:08 PM,-888.88,-888.88,,,,,,
4710,03/09/25 04:50:08 PM,-888.88,-888.88,,,,,,
4711,03/09/25 05:50:08 PM,-888.88,-888.88,,,,,,
4712,03/09/25 06:50:08 PM,-888.88,-888.88,,,,,,
4713,03/09/25 07:50:08 PM,-888.88,-888.88,,,,,,
4714,03/09/25 08:50:08 PM,-888.88,-888.88,,,,,,
