"Plot Title: 21909587"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909587, SEN S/N: 21909587)","Temp, °F (LGR S/N: 21909587, SEN S/N: 21909587)","Expired Sensor Cap (LGR S/N: 21909587)","Coupler Attached (LGR S/N: 21909587)","Host Connected (LGR S/N: 21909587)","Stopped (LGR S/N: 21909587)","End Of File (LGR S/N: 21909587)"
4206,02/15/25 09:31:45 PM,-888.88,-888.88,,,,,
4207,02/15/25 10:31:45 PM,-888.88,-888.88,,,,,
4208,02/15/25 11:31:45 PM,-888.88,-888.88,,,,,
4209,02/16/25 12:31:45 AM,-888.88,-888.88,,,,,
4210,02/16/25 01:31:45 AM,-888.88,-888.88,,,,,
4211,02/16/25 02:31:45 AM,-888.88,-888.88,,,,,
4212,02/16/25 03:31:45 AM,-888.88,-888.88,,,,,
4213,02/16/25 04:31:45 AM,-888.88,-888.88,,,,,
4214,02/16/25 05:31:45 AM,-888.88,-888.88,,,,,
4215,02/16/25 06:31:45 AM,-888.88,-888.88,,,,,
4216,02/16/25 07:31:45 AM,-888.88,-888.88,,,,,
4217,02/16/25 08:31:45 AM,-888.88,-888.88,,,,,
4218,02/16/25 09:31:45 AM,-888.88,-888.88,,,,,
4219,02/16/25 10:31:45 AM,-888.88,-888.88,,,,,
4220,02/16/25 11:31:45 AM,-888.88,-888.88,,,,,
4221,02/16/25 12:31:45 PM,-888.88,-888.88,,,,,
4222,02/16/25 01:31:45 PM,-888.88,-888.88,,,,,
4223,02/16/25 02:31:45 PM,-888.88,-888.88,,,,,
4224,02/16/25 03:31:45 PM,-888.88,-888.88,,,,,
4225,02/16/25 04:31:45 PM,-888.88,-888.88,,,,,
4226,02/16/25 05:31:45 PM,-888.88,-888.88,,,,,
4227,02/16/25 06:31:45 PM,-888.88,-888.88,,,,,
4228,02/16/25 07:31:45 PM,-888.88,-888.88,,,,,
4229,02/16/25 08:31:45 PM,-888.88,-888.88,,,,,
4230,02/16/25 09:31:45 PM,-888.88,-888.88,,,,,
4231,02/16/25 10:31:45 PM,-888.88,-888.88,,,,,
4232,02/16/25 11:31:45 PM,-888.88,-888.88,,,,,
4233,02/17/25 12:31:45 AM,-888.88,-888.88,,,,,
4234,02/17/25 01:31:45 AM,-888.88,-888.88,,,,,
4235,02/17/25 02:31:45 AM,-888.88,-888.88,,,,,
4236,02/17/25 03:31:45 AM,-888.88,-888.88,,,,,
4237,02/17/25 04:31:45 AM,-888.88,-888.88,,,,,
4238,02/17/25 05:31:45 AM,-888.88,-888.88,,,,,
4239,02/17/25 06:31:45 AM,-888.88,-888.88,,,,,
4240,02/17/25 07:31:45 AM,-888.88,-888.88,,,,,
4241,02/17/25 08:31:45 AM,-888.88,-888.88,,,,,
4242,02/17/25 09:31:45 AM,-888.88,-888.88,,,,,
4243,02/17/25 10:31:45 AM,-888.88,-888.88,,,,,
4244,02/17/25 11:31:45 AM,-888.88,-888.88,,,,,
4245,02/17/25 12:31:45 PM,-888.88,-888.88,,,,,
4246,02/17/25 01:31:45 PM,-888.88,-888.88,,,,,
4247,02/17/25 02:31:45 PM,-888.88,-888.88,,,,,
4248,02/17/25 03:31:45 PM,-888.88,-888.88,,,,,
4249,02/17/25 04:31:45 PM,-888.88,-888.88,,,,,
4250,02/17/25 05:31:45 PM,-888.88,-888.88,,,,,
4251,02/17/25 06:31:45 PM,-888.88,-888.88,,,,,
4252,02/17/25 07:31:45 PM,-888.88,-888.88,,,,,
4253,02/17/25 08:31:45 PM,-888.88,-888.88,,,,,
4254,02/17/25 09:31:45 PM,-888.88,-888.88,,,,,
4255,02/17/25 10:31:45 PM,-888.88,-888.88,,,,,
4256,02/17/25 11:31:45 PM,-888.88,-888.88,,,,,
4257,02/18/25 12:31:45 AM,-888.88,-888.88,,,,,
4258,02/18/25 01:31:45 AM,-888.88,-888.88,,,,,
4259,02/18/25 02:31:45 AM,-888.88,-888.88,,,,,
4260,02/18/25 03:31:45 AM,-888.88,-888.88,,,,,
4261,02/18/25 04:31:45 AM,-888.88,-888.88,,,,,
4262,02/18/25 05:31:45 AM,-888.88,-888.88,,,,,
4263,02/18/25 06:31:45 AM,-888.88,-888.88,,,,,
4264,02/18/25 07:31:45 AM,-888.88,-888.88,,,,,
4265,02/18/25 08:31:45 AM,-888.88,-888.88,,,,,
4266,02/18/25 09:31:45 AM,-888.88,-888.88,,,,,
4267,02/18/25 10:31:45 AM,-888.88,-888.88,,,,,
4268,02/18/25 11:31:45 AM,-888.88,-888.88,,,,,
4269,02/18/25 12:31:45 PM,-888.88,-888.88,,,,,
4270,02/18/25 01:31:45 PM,-888.88,-888.88,,,,,
4271,02/18/25 02:31:45 PM,-888.88,-888.88,,,,,
4272,02/18/25 03:31:45 PM,-888.88,-888.88,,,,,
4273,02/18/25 04:31:45 PM,-888.88,-888.88,,,,,
4274,02/18/25 05:31:45 PM,-888.88,-888.88,,,,,
4275,02/18/25 06:31:45 PM,-888.88,-888.88,,,,,
4276,02/18/25 07:31:45 PM,-888.88,-888.88,,,,,
4277,02/18/25 08:31:45 PM,-888.88,-888.88,,,,,
4278,02/18/25 09:31:45 PM,-888.88,-888.88,,,,,
4279,02/18/25 10:31:45 PM,-888.88,-888.88,,,,,
4280,02/18/25 11:31:45 PM,-888.88,-888.88,,,,,
4281,02/19/25 12:31:45 AM,-888.88,-888.88,,,,,
4282,02/19/25 01:31:45 AM,-888.88,-888.88,,,,,
4283,02/19/25 02:31:45 AM,-888.88,-888.88,,,,,
4284,02/19/25 03:31:45 AM,-888.88,-888.88,,,,,
4285,02/19/25 04:31:45 AM,-888.88,-888.88,,,,,
4286,02/19/25 05:31:45 AM,-888.88,-888.88,,,,,
4287,02/19/25 06:31:45 AM,-888.88,-888.88,,,,,
4288,02/19/25 07:31:45 AM,-888.88,-888.88,,,,,
4289,02/19/25 08:31:45 AM,-888.88,-888.88,,,,,
4290,02/19/25 09:31:45 AM,-888.88,-888.88,,,,,
4291,02/19/25 10:31:45 AM,-888.88,-888.88,,,,,
4292,02/19/25 11:31:45 AM,-888.88,-888.88,,,,,
4293,02/19/25 12:31:45 PM,-888.88,-888.88,,,,,
4294,02/19/25 01:31:45 PM,-888.88,-888.88,,,,,
4295,02/19/25 02:31:45 PM,-888.88,-888.88,,,,,
4296,02/19/25 03:31:45 PM,-888.88,-888.88,,,,,
4297,02/19/25 04:31:45 PM,-888.88,-888.88,,,,,
4298,02/19/25 05:31:45 PM,-888.88,-888.88,,,,,
4299,02/19/25 06:31:45 PM,-888.88,-888.88,,,,,
4300,02/19/25 07:31:45 PM,-888.88,-888.88,,,,,
4301,02/19/25 08:31:45 PM,-888.88,-888.88,,,,,
4302,02/19/25 09:31:45 PM,-888.88,-888.88,,,,,
4303,02/19/25 10:31:45 PM,-888.88,-888.88,,,,,
4304,02/19/25 11:31:45 PM,-888.88,-888.88,,,,,
4305,02/20/25 12:31:45 AM,-888.88,-888.88,,,,,
4306,02/20/25 01:31:45 AM,-888.88,-888.88,,,,,
4307,02/20/25 02:31:45 AM,-888.88,-888.88,,,,,
4308,02/20/25 03:31:45 AM,-888.88,-888.88,,,,,
4309,02/20/25 04:31:45 AM,-888.88,-888.88,,,,,
4310,02/20/25 05:31:45 AM,-888.88,-888.88,,,,,
4311,02/20/25 06:31:45 AM,-888.88,-888.88,,,,,
4312,02/20/25 07:31:45 AM,-888.88,-888.88,,,,,
4313,02/20/25 08:31:45 AM,-888.88,-888.88,,,,,
4314,02/20/25 09:31:45 AM,-888.88,-888.88,,,,,
4315,02/20/25 10:31:45 AM,-888.88,-888.88,,,,,
4316,02/20/25 11:31:45 AM,-888.88,-888.88,,,,,
4317,02/20/25 12:31:45 PM,-888.88,-888.88,,,,,
4318,02/20/25 01:31:45 PM,-888.88,-888.88,,,,,
4319,02/20/25 02:31:45 PM,-888.88,-888.88,,,,,
4320,02/20/25 03:31:45 PM,-888.88,-888.88,,,,,
4321,02/20/25 04:31:45 PM,-888.88,-888.88,,,,,
4322,02/20/25 05:31:45 PM,-888.88,-888.88,,,,,
4323,02/20/25 06:31:45 PM,-888.88,-888.88,,,,,
4324,02/20/25 07:31:45 PM,-888.88,-888.88,,,,,
4325,02/20/25 08:31:45 PM,-888.88,-888.88,,,,,
4326,02/20/25 09:31:45 PM,-888.88,-888.88,,,,,
4327,02/20/25 10:31:45 PM,-888.88,-888.88,,,,,
4328,02/20/25 11:31:45 PM,-888.88,-888.88,,,,,
4329,02/21/25 12:31:45 AM,-888.88,-888.88,,,,,
4330,02/21/25 01:31:45 AM,-888.88,-888.88,,,,,
4331,02/21/25 02:31:45 AM,-888.88,-888.88,,,,,
4332,02/21/25 03:31:45 AM,-888.88,-888.88,,,,,
4333,02/21/25 04:31:45 AM,-888.88,-888.88,,,,,
4334,02/21/25 05:31:45 AM,-888.88,-888.88,,,,,
4335,02/21/25 06:31:45 AM,-888.88,-888.88,,,,,
4336,02/21/25 07:31:45 AM,-888.88,-888.88,,,,,
4337,02/21/25 08:31:45 AM,-888.88,-888.88,,,,,
4338,02/21/25 09:31:45 AM,-888.88,-888.88,,,,,
4339,02/21/25 10:31:45 AM,-888.88,-888.88,,,,,
4340,02/21/25 11:31:45 AM,-888.88,-888.88,,,,,
4341,02/21/25 12:31:45 PM,-888.88,-888.88,,,,,
4342,02/21/25 01:31:45 PM,-888.88,-888.88,,,,,
4343,02/21/25 02:31:45 PM,-888.88,-888.88,,,,,
4344,02/21/25 03:31:45 PM,-888.88,-888.88,,,,,
4345,02/21/25 04:31:45 PM,-888.88,-888.88,,,,,
4346,02/21/25 05:31:45 PM,-888.88,-888.88,,,,,
4347,02/21/25 06:31:45 PM,-888.88,-888.88,,,,,
4348,02/21/25 07:31:45 PM,-888.88,-888.88,,,,,
4349,02/21/25 08:31:45 PM,-888.88,-888.88,,,,,
4350,02/21/25 09:31:45 PM,-888.88,-888.88,,,,,
4351,02/21/25 10:31:45 PM,-888.88,-888.88,,,,,
4352,02/21/25 11:31:45 PM,-888.88,-888.88,,,,,
4353,02/22/25 12:31:45 AM,-888.88,-888.88,,,,,
4354,02/22/25 01:31:45 AM,-888.88,-888.88,,,,,
4355,02/22/25 02:31:45 AM,-888.88,-888.88,,,,,
4356,02/22/25 03:31:45 AM,-888.88,-888.88,,,,,
4357,02/22/25 04:31:45 AM,-888.88,-888.88,,,,,
4358,02/22/25 05:31:45 AM,-888.88,-888.88,,,,,
4359,02/22/25 06:31:45 AM,-888.88,-888.88,,,,,
4360,02/22/25 07:31:45 AM,-888.88,-888.88,,,,,
4361,02/22/25 08:31:45 AM,-888.88,-888.88,,,,,
4362,02/22/25 09:31:45 AM,-888.88,-888.88,,,,,
4363,02/22/25 10:31:45 AM,-888.88,-888.88,,,,,
4364,02/22/25 11:31:45 AM,-888.88,-888.88,,,,,
4365,02/22/25 12:31:45 PM,-888.88,-888.88,,,,,
4366,02/22/25 01:31:45 PM,-888.88,-888.88,,,,,
4367,02/22/25 02:31:45 PM,-888.88,-888.88,,,,,
4368,02/22/25 03:31:45 PM,-888.88,-888.88,,,,,
4369,02/22/25 04:31:45 PM,-888.88,-888.88,,,,,
4370,02/22/25 05:31:45 PM,-888.88,-888.88,,,,,
4371,02/22/25 06:31:45 PM,-888.88,-888.88,,,,,
4372,02/22/25 07:31:45 PM,-888.88,-888.88,,,,,
4373,02/22/25 08:31:45 PM,-888.88,-888.88,,,,,
4374,02/22/25 09:31:45 PM,-888.88,-888.88,,,,,
4375,02/22/25 10:31:45 PM,-888.88,-888.88,,,,,
4376,02/22/25 11:31:45 PM,-888.88,-888.88,,,,,
4377,02/23/25 12:31:45 AM,-888.88,-888.88,,,,,
4378,02/23/25 01:31:45 AM,-888.88,-888.88,,,,,
4379,02/23/25 02:31:45 AM,-888.88,-888.88,,,,,
4380,02/23/25 03:31:45 AM,-888.88,-888.88,,,,,
4381,02/23/25 04:31:45 AM,-888.88,-888.88,,,,,
4382,02/23/25 05:31:45 AM,-888.88,-888.88,,,,,
4383,02/23/25 06:31:45 AM,-888.88,-888.88,,,,,
4384,02/23/25 07:31:45 AM,-888.88,-888.88,,,,,
4385,02/23/25 08:31:45 AM,-888.88,-888.88,,,,,
4386,02/23/25 09:31:45 AM,-888.88,-888.88,,,,,
4387,02/23/25 10:31:45 AM,-888.88,-888.88,,,,,
4388,02/23/25 11:31:45 AM,-888.88,-888.88,,,,,
4389,02/23/25 12:31:45 PM,-888.88,-888.88,,,,,
4390,02/23/25 01:31:45 PM,-888.88,-888.88,,,,,
4391,02/23/25 02:31:45 PM,-888.88,-888.88,,,,,
4392,02/23/25 03:31:45 PM,-888.88,-888.88,,,,,
4393,02/23/25 04:31:45 PM,-888.88,-888.88,,,,,
4394,02/23/25 05:31:45 PM,-888.88,-888.88,,,,,
4395,02/23/25 06:31:45 PM,-888.88,-888.88,,,,,
4396,02/23/25 07:31:45 PM,-888.88,-888.88,,,,,
4397,02/23/25 08:31:45 PM,-888.88,-888.88,,,,,
4398,02/23/25 09:31:45 PM,-888.88,-888.88,,,,,
4399,02/23/25 10:31:45 PM,-888.88,-888.88,,,,,
4400,02/23/25 11:31:45 PM,-888.88,-888.88,,,,,
4401,02/24/25 12:31:45 AM,-888.88,-888.88,,,,,
4402,02/24/25 01:31:45 AM,-888.88,-888.88,,,,,
4403,02/24/25 02:31:45 AM,-888.88,-888.88,,,,,
4404,02/24/25 03:31:45 AM,-888.88,-888.88,,,,,
4405,02/24/25 04:31:45 AM,-888.88,-888.88,,,,,
4406,02/24/25 05:31:45 AM,-888.88,-888.88,,,,,
4407,02/24/25 06:31:45 AM,-888.88,-888.88,,,,,
4408,02/24/25 07:31:45 AM,-888.88,-888.88,,,,,
4409,02/24/25 08:31:45 AM,-888.88,-888.88,,,,,
4410,02/24/25 09:31:45 AM,-888.88,-888.88,,,,,
4411,02/24/25 10:31:45 AM,-888.88,-888.88,,,,,
4412,02/24/25 11:31:45 AM,-888.88,-888.88,,,,,
4413,02/24/25 12:31:45 PM,-888.88,-888.88,,,,,
4414,02/24/25 01:31:45 PM,-888.88,-888.88,,,,,
4415,02/24/25 02:31:45 PM,-888.88,-888.88,,,,,
4416,02/24/25 03:31:45 PM,-888.88,-888.88,,,,,
4417,02/24/25 04:31:45 PM,-888.88,-888.88,,,,,
4418,02/24/25 05:31:45 PM,-888.88,-888.88,,,,,
4419,02/24/25 06:31:45 PM,-888.88,-888.88,,,,,
4420,02/24/25 07:31:45 PM,-888.88,-888.88,,,,,
4421,02/24/25 08:31:45 PM,-888.88,-888.88,,,,,
4422,02/24/25 09:31:45 PM,-888.88,-888.88,,,,,
4423,02/24/25 10:31:45 PM,-888.88,-888.88,,,,,
4424,02/24/25 11:31:45 PM,-888.88,-888.88,,,,,
4425,02/25/25 12:31:45 AM,-888.88,-888.88,,,,,
4426,02/25/25 01:31:45 AM,-888.88,-888.88,,,,,
4427,02/25/25 02:31:45 AM,-888.88,-888.88,,,,,
4428,02/25/25 03:31:45 AM,-888.88,-888.88,,,,,
4429,02/25/25 04:31:45 AM,-888.88,-888.88,,,,,
4430,02/25/25 05:31:45 AM,-888.88,-888.88,,,,,
4431,02/25/25 06:31:45 AM,-888.88,-888.88,,,,,
4432,02/25/25 07:31:45 AM,-888.88,-888.88,,,,,
4433,02/25/25 08:31:45 AM,-888.88,-888.88,,,,,
4434,02/25/25 09:31:45 AM,-888.88,-888.88,,,,,
4435,02/25/25 10:31:45 AM,-888.88,-888.88,,,,,
4436,02/25/25 11:31:45 AM,-888.88,-888.88,,,,,
4437,02/25/25 12:31:45 PM,-888.88,-888.88,,,,,
4438,02/25/25 01:31:45 PM,-888.88,-888.88,,,,,
4439,02/25/25 02:31:45 PM,-888.88,-888.88,,,,,
4440,02/25/25 03:31:45 PM,-888.88,-888.88,,,,,
4441,02/25/25 04:31:45 PM,-888.88,-888.88,,,,,
4442,02/25/25 05:31:45 PM,-888.88,-888.88,,,,,
4443,02/25/25 06:31:45 PM,-888.88,-888.88,,,,,
4444,02/25/25 07:31:45 PM,-888.88,-888.88,,,,,
4445,02/25/25 08:31:45 PM,-888.88,-888.88,,,,,
4446,02/25/25 09:31:45 PM,-888.88,-888.88,,,,,
4447,02/25/25 10:31:45 PM,-888.88,-888.88,,,,,
4448,02/25/25 11:31:45 PM,-888.88,-888.88,,,,,
4449,02/26/25 12:31:45 AM,-888.88,-888.88,,,,,
4450,02/26/25 01:31:45 AM,-888.88,-888.88,,,,,
4451,02/26/25 02:31:45 AM,-888.88,-888.88,,,,,
4452,02/26/25 03:31:45 AM,-888.88,-888.88,,,,,
4453,02/26/25 04:31:45 AM,-888.88,-888.88,,,,,
4454,02/26/25 05:31:45 AM,-888.88,-888.88,,,,,
4455,02/26/25 06:31:45 AM,-888.88,-888.88,,,,,
4456,02/26/25 07:31:45 AM,-888.88,-888.88,,,,,
4457,02/26/25 08:31:45 AM,-888.88,-888.88,,,,,
4458,02/26/25 09:31:45 AM,-888.88,-888.88,,,,,
4459,02/26/25 10:31:45 AM,-888.88,-888.88,,,,,
4460,02/26/25 11:31:45 AM,-888.88,-888.88,,,,,
4461,02/26/25 12:31:45 PM,-888.88,-888.88,,,,,
4462,02/26/25 01:31:45 PM,-888.88,-888.88,,,,,
4463,02/26/25 02:31:45 PM,-888.88,-888.88,,,,,
4464,02/26/25 03:31:45 PM,-888.88,-888.88,,,,,
4465,02/26/25 04:31:45 PM,-888.88,-888.88,,,,,
4466,02/26/25 05:31:45 PM,-888.88,-888.88,,,,,
4467,02/26/25 06:31:45 PM,-888.88,-888.88,,,,,
4468,02/26/25 07:31:45 PM,-888.88,-888.88,,,,,
4469,02/26/25 08:31:45 PM,-888.88,-888.88,,,,,
4470,02/26/25 09:31:45 PM,-888.88,-888.88,,,,,
4471,02/26/25 10:31:45 PM,-888.88,-888.88,,,,,
4472,02/26/25 11:31:45 PM,-888.88,-888.88,,,,,
4473,02/27/25 12:31:45 AM,-888.88,-888.88,,,,,
4474,02/27/25 01:31:45 AM,-888.88,-888.88,,,,,
4475,02/27/25 02:31:45 AM,-888.88,-888.88,,,,,
4476,02/27/25 03:31:45 AM,-888.88,-888.88,,,,,
4477,02/27/25 04:31:45 AM,-888.88,-888.88,,,,,
4478,02/27/25 05:31:45 AM,-888.88,-888.88,,,,,
4479,02/27/25 06:31:45 AM,-888.88,-888.88,,,,,
4480,02/27/25 07:31:45 AM,-888.88,-888.88,,,,,
4481,02/27/25 08:31:45 AM,-888.88,-888.88,,,,,
4482,02/27/25 09:31:45 AM,-888.88,-888.88,,,,,
4483,02/27/25 10:31:45 AM,-888.88,-888.88,,,,,
4484,02/27/25 11:31:45 AM,-888.88,-888.88,,,,,
4485,02/27/25 12:31:45 PM,-888.88,-888.88,,,,,
4486,02/27/25 01:31:45 PM,-888.88,-888.88,,,,,
4487,02/27/25 02:31:45 PM,-888.88,-888.88,,,,,
4488,02/27/25 03:31:45 PM,-888.88,-888.88,,,,,
4489,02/27/25 04:31:45 PM,-888.88,-888.88,,,,,
4490,02/27/25 05:31:45 PM,-888.88,-888.88,,,,,
4491,02/27/25 06:31:45 PM,-888.88,-888.88,,,,,
4492,02/27/25 07:31:45 PM,-888.88,-888.88,,,,,
4493,02/27/25 08:31:45 PM,-888.88,-888.88,,,,,
4494,02/27/25 09:31:45 PM,-888.88,-888.88,,,,,
4495,02/27/25 10:31:45 PM,-888.88,-888.88,,,,,
4496,02/27/25 11:31:45 PM,-888.88,-888.88,,,,,
4497,02/28/25 12:31:45 AM,-888.88,-888.88,,,,,
4498,02/28/25 01:31:45 AM,-888.88,-888.88,,,,,
4499,02/28/25 02:31:45 AM,-888.88,-888.88,,,,,
4500,02/28/25 03:31:45 AM,-888.88,-888.88,,,,,
4501,02/28/25 04:31:45 AM,-888.88,-888.88,,,,,
4502,02/28/25 05:31:45 AM,-888.88,-888.88,,,,,
4503,02/28/25 06:31:45 AM,-888.88,-888.88,,,,,
4504,02/28/25 07:31:45 AM,-888.88,-888.88,,,,,
4505,02/28/25 08:31:45 AM,-888.88,-888.88,,,,,
4506,02/28/25 09:31:45 AM,-888.88,-888.88,,,,,
4507,02/28/25 10:31:45 AM,-888.88,-888.88,,,,,
4508,02/28/25 11:31:45 AM,-888.88,-888.88,,,,,
4509,02/28/25 12:31:45 PM,-888.88,-888.88,,,,,
4510,02/28/25 01:31:45 PM,-888.88,-888.88,,,,,
4511,02/28/25 02:31:45 PM,-888.88,-888.88,,,,,
4512,02/28/25 03:31:45 PM,-888.88,-888.88,,,,,
4513,02/28/25 04:31:45 PM,-888.88,-888.88,,,,,
4514,02/28/25 05:31:45 PM,-888.88,-888.88,,,,,
4515,02/28/25 06:31:45 PM,-888.88,-888.88,,,,,
4516,02/28/25 07:31:45 PM,-888.88,-888.88,,,,,
4517,02/28/25 08:31:45 PM,-888.88,-888.88,,,,,
4518,02/28/25 09:31:45 PM,-888.88,-888.88,,,,,
4519,02/28/25 10:31:45 PM,-888.88,-888.88,,,,,
4520,02/28/25 11:31:45 PM,-888.88,-888.88,,,,,
4521,03/01/25 12:31:45 AM,-888.88,-888.88,,,,,
4522,03/01/25 01:31:45 AM,-888.88,-888.88,,,,,
4523,03/01/25 02:31:45 AM,-888.88,-888.88,,,,,
4524,03/01/25 03:31:45 AM,-888.88,-888.88,,,,,
4525,03/01/25 04:31:45 AM,-888.88,-888.88,,,,,
4526,03/01/25 05:31:45 AM,-888.88,-888.88,,,,,
4527,03/01/25 06:31:45 AM,-888.88,-888.88,,,,,
4528,03/01/25 07:31:45 AM,-888.88,-888.88,,,,,
4529,03/01/25 08:31:45 AM,-888.88,-888.88,,,,,
4530,03/01/25 09:31:45 AM,-888.88,-888.88,,,,,
4531,03/01/25 10:31:45 AM,-888.88,-888.88,,,,,
4532,03/01/25 11:31:45 AM,-888.88,-888.88,,,,,
4533,03/01/25 12:31:45 PM,-888.88,-888.88,,,,,
4534,03/01/25 01:31:45 PM,-888.88,-888.88,,,,,
4535,03/01/25 02:31:45 PM,-888.88,-888.88,,,,,
4536,03/01/25 03:31:45 PM,-888.88,-888.88,,,,,
4537,03/01/25 04:31:45 PM,-888.88,-888.88,,,,,
4538,03/01/25 05:31:45 PM,-888.88,-888.88,,,,,
4539,03/01/25 06:31:45 PM,-888.88,-888.88,,,,,
4540,03/01/25 07:31:45 PM,-888.88,-888.88,,,,,
4541,03/01/25 08:31:45 PM,-888.88,-888.88,,,,,
4542,03/01/25 09:31:45 PM,-888.88,-888.88,,,,,
4543,03/01/25 10:31:45 PM,-888.88,-888.88,,,,,
4544,03/01/25 11:31:45 PM,-888.88,-888.88,,,,,
4545,03/02/25 12:31:45 AM,-888.88,-888.88,,,,,
4546,03/02/25 01:31:45 AM,-888.88,-888.88,,,,,
4547,03/02/25 02:31:45 AM,-888.88,-888.88,,,,,
4548,03/02/25 03:31:45 AM,-888.88,-888.88,,,,,
4549,03/02/25 04:31:45 AM,-888.88,-888.88,,,,,
4550,03/02/25 05:31:45 AM,-888.88,-888.88,,,,,
4551,03/02/25 06:31:45 AM,-888.88,-888.88,,,,,
4552,03/02/25 07:31:45 AM,-888.88,-888.88,,,,,
4553,03/02/25 08:31:45 AM,-888.88,-888.88,,,,,
4554,03/02/25 09:31:45 AM,-888.88,-888.88,,,,,
4555,03/02/25 10:31:45 AM,-888.88,-888.88,,,,,
4556,03/02/25 11:31:45 AM,-888.88,-888.88,,,,,
4557,03/02/25 12:31:45 PM,-888.88,-888.88,,,,,
4558,03/02/25 01:31:45 PM,-888.88,-888.88,,,,,
4559,03/02/25 02:31:45 PM,-888.88,-888.88,,,,,
4560,03/02/25 03:31:45 PM,-888.88,-888.88,,,,,
4561,03/02/25 04:31:45 PM,-888.88,-888.88,,,,,
4562,03/02/25 05:31:45 PM,-888.88,-888.88,,,,,
4563,03/02/25 06:31:45 PM,-888.88,-888.88,,,,,
4564,03/02/25 07:31:45 PM,-888.88,-888.88,,,,,
4565,03/02/25 08:31:45 PM,-888.88,-888.88,,,,,
4566,03/02/25 09:31:45 PM,-888.88,-888.88,,,,,
4567,03/02/25 10:31:45 PM,-888.88,-888.88,,,,,
4568,03/02/25 11:31:45 PM,-888.88,-888.88,,,,,
4569,03/03/25 12:31:45 AM,-888.88,-888.88,,,,,
4570,03/03/25 01:31:45 AM,-888.88,-888.88,,,,,
4571,03/03/25 02:31:45 AM,-888.88,-888.88,,,,,
4572,03/03/25 03:31:45 AM,-888.88,-888.88,,,,,
4573,03/03/25 04:31:45 AM,-888.88,-888.88,,,,,
4574,03/03/25 05:31:45 AM,-888.88,-888.88,,,,,
4575,03/03/25 06:31:45 AM,-888.88,-888.88,,,,,
4576,03/03/25 07:31:45 AM,-888.88,-888.88,,,,,
4577,03/03/25 08:31:45 AM,-888.88,-888.88,,,,,
4578,03/03/25 09:31:45 AM,-888.88,-888.88,,,,,
4579,03/03/25 10:31:45 AM,-888.88,-888.88,,,,,
4580,03/03/25 11:31:45 AM,-888.88,-888.88,,,,,
4581,03/03/25 12:31:45 PM,-888.88,-888.88,,,,,
4582,03/03/25 01:31:45 PM,-888.88,-888.88,,,,,
4583,03/03/25 02:31:45 PM,-888.88,-888.88,,,,,
4584,03/03/25 03:31:45 PM,-888.88,-888.88,,,,,
4585,03/03/25 04:31:45 PM,-888.88,-888.88,,,,,
4586,03/03/25 05:31:45 PM,-888.88,-888.88,,,,,
4587,03/03/25 06:31:45 PM,-888.88,-888.88,,,,,
4588,03/03/25 07:31:45 PM,-888.88,-888.88,,,,,
4589,03/03/25 08:31:45 PM,-888.88,-888.88,,,,,
4590,03/03/25 09:31:45 PM,-888.88,-888.88,,,,,
4591,03/03/25 10:31:45 PM,-888.88,-888.88,,,,,
4592,03/03/25 11:31:45 PM,-888.88,-888.88,,,,,
4593,03/04/25 12:31:45 AM,-888.88,-888.88,,,,,
4594,03/04/25 01:31:45 AM,-888.88,-888.88,,,,,
4595,03/04/25 02:31:45 AM,-888.88,-888.88,,,,,
4596,03/04/25 03:31:45 AM,-888.88,-888.88,,,,,
4597,03/04/25 04:31:45 AM,-888.88,-888.88,,,,,
4598,03/04/25 05:31:45 AM,-888.88,-888.88,,,,,
4599,03/04/25 06:31:45 AM,-888.88,-888.88,,,,,
4600,03/04/25 07:31:45 AM,-888.88,-888.88,,,,,
4601,03/04/25 08:31:45 AM,-888.88,-888.88,,,,,
4602,03/04/25 09:31:45 AM,-888.88,-888.88,,,,,
4603,03/04/25 10:31:45 AM,-888.88,-888.88,,,,,
4604,03/04/25 11:31:45 AM,-888.88,-888.88,,,,,
4605,03/04/25 12:31:45 PM,-888.88,-888.88,,,,,
4606,03/04/25 01:31:45 PM,-888.88,-888.88,,,,,
4607,03/04/25 02:31:45 PM,-888.88,-888.88,,,,,
4608,03/04/25 03:31:45 PM,-888.88,-888.88,,,,,
4609,03/04/25 04:31:45 PM,-888.88,-888.88,,,,,
4610,03/04/25 05:31:45 PM,-888.88,-888.88,,,,,
4611,03/04/25 06:31:45 PM,-888.88,-888.88,,,,,
4612,03/04/25 07:31:45 PM,-888.88,-888.88,,,,,
4613,03/04/25 08:31:45 PM,-888.88,-888.88,,,,,
4614,03/04/25 09:31:45 PM,-888.88,-888.88,,,,,
4615,03/04/25 10:31:45 PM,-888.88,-888.88,,,,,
4616,03/04/25 11:31:45 PM,-888.88,-888.88,,,,,
4617,03/05/25 12:31:45 AM,-888.88,-888.88,,,,,
4618,03/05/25 01:31:45 AM,-888.88,-888.88,,,,,
4619,03/05/25 02:31:45 AM,-888.88,-888.88,,,,,
4620,03/05/25 03:31:45 AM,-888.88,-888.88,,,,,
4621,03/05/25 04:31:45 AM,-888.88,-888.88,,,,,
4622,03/05/25 05:31:45 AM,-888.88,-888.88,,,,,
4623,03/05/25 06:31:45 AM,-888.88,-888.88,,,,,
