"Plot Title: 21909587"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909587, SEN S/N: 21909587)","Temp, °F (LGR S/N: 21909587, SEN S/N: 21909587)","Coupler Detached (LGR S/N: 21909587)","Coupler Attached (LGR S/N: 21909587)","Host Connected (LGR S/N: 21909587)","Stopped (LGR S/N: 21909587)","End Of File (LGR S/N: 21909587)"
2698,08/09/24 06:31:45 PM,11.19,87.19,,,,,
2699,08/09/24 07:31:45 PM,8.37,87.12,,,,,
2700,08/09/24 08:31:45 PM,6.35,87.01,,,,,
2701,08/09/24 09:31:45 PM,5.68,87.08,,,,,
2702,08/09/24 10:31:45 PM,4.75,87.19,,,,,
2703,08/09/24 11:31:45 PM,4.94,86.97,,,,,
2704,08/10/24 12:31:45 AM,5.95,86.90,,,,,
2705,08/10/24 01:31:45 AM,4.11,87.12,,,,,
2706,08/10/24 02:31:45 AM,3.43,87.22,,,,,
2707,08/10/24 03:31:45 AM,3.20,87.26,,,,,
2708,08/10/24 04:31:45 AM,3.31,87.26,,,,,
2709,08/10/24 05:31:45 AM,4.10,87.26,,,,,
2710,08/10/24 06:31:45 AM,4.67,87.19,,,,,
2711,08/10/24 07:31:45 AM,4.99,87.15,,,,,
2712,08/10/24 08:31:45 AM,5.62,87.01,,,,,
2713,08/10/24 09:31:45 AM,8.71,87.26,,,,,
2714,08/10/24 10:31:45 AM,8.51,87.44,,,,,
2715,08/10/24 11:31:45 AM,9.03,87.58,,,,,
2716,08/10/24 12:31:45 PM,9.59,87.76,,,,,
2717,08/10/24 01:31:45 PM,9.30,87.66,,,,,
2718,08/10/24 02:31:45 PM,10.06,87.87,,,,,
2719,08/10/24 03:31:45 PM,11.71,88.20,,,,,
2720,08/10/24 04:31:45 PM,10.51,87.87,,,,,
2721,08/10/24 05:31:45 PM,11.34,87.84,,,,,
2722,08/10/24 06:31:45 PM,9.79,87.66,,,,,
2723,08/10/24 07:31:45 PM,7.98,87.58,,,,,
2724,08/10/24 08:31:45 PM,7.14,87.73,,,,,
2725,08/10/24 09:31:45 PM,6.54,87.84,,,,,
2726,08/10/24 10:31:45 PM,6.08,87.62,,,,,
2727,08/10/24 11:31:45 PM,5.86,87.40,,,,,
2728,08/11/24 12:31:45 AM,5.33,87.33,,,,,
2729,08/11/24 01:31:45 AM,5.22,87.30,,,,,
2730,08/11/24 02:31:45 AM,5.68,87.15,,,,,
2731,08/11/24 03:31:45 AM,5.95,87.01,,,,,
2732,08/11/24 04:31:45 AM,5.38,86.97,,,,,
2733,08/11/24 05:31:45 AM,4.63,86.97,,,,,
2734,08/11/24 06:31:45 AM,3.86,86.97,,,,,
2735,08/11/24 07:31:45 AM,4.58,86.94,,,,,
2736,08/11/24 08:31:45 AM,4.66,87.01,,,,,
2737,08/11/24 09:31:45 AM,7.48,87.08,,,,,
2738,08/11/24 10:31:45 AM,8.24,87.19,,,,,
2739,08/11/24 11:31:45 AM,6.90,87.37,,,,,
2740,08/11/24 12:31:45 PM,7.56,87.44,,,,,
2741,08/11/24 01:31:45 PM,9.30,87.48,,,,,
2742,08/11/24 02:31:45 PM,10.12,87.87,,,,,
2743,08/11/24 03:31:45 PM,11.69,87.76,,,,,
2744,08/11/24 04:31:45 PM,12.29,87.66,,,,,
2745,08/11/24 05:31:45 PM,12.31,87.66,,,,,
2746,08/11/24 06:31:45 PM,11.66,87.73,,,,,
2747,08/11/24 07:31:45 PM,9.04,88.30,,,,,
2748,08/11/24 08:31:45 PM,7.62,88.02,,,,,
2749,08/11/24 09:31:45 PM,6.67,87.69,,,,,
2750,08/11/24 10:31:45 PM,5.95,87.44,,,,,
2751,08/11/24 11:31:45 PM,6.48,87.80,,,,,
2752,08/12/24 12:31:45 AM,6.24,87.69,,,,,
2753,08/12/24 01:31:45 AM,5.76,87.44,,,,,
2754,08/12/24 02:31:45 AM,5.40,87.12,,,,,
2755,08/12/24 03:31:45 AM,5.09,87.12,,,,,
2756,08/12/24 04:31:45 AM,4.94,87.15,,,,,
2757,08/12/24 05:31:45 AM,4.96,87.01,,,,,
2758,08/12/24 06:31:45 AM,5.04,86.97,,,,,
2759,08/12/24 07:31:45 AM,5.09,86.83,,,,,
2760,08/12/24 08:31:45 AM,5.74,86.79,,,,,
2761,08/12/24 09:31:45 AM,5.75,86.68,,,,,
2762,08/12/24 10:31:45 AM,5.57,86.50,,,,,
2763,08/12/24 11:31:45 AM,7.66,86.76,,,,,
2764,08/12/24 12:31:45 PM,10.07,87.04,,,,,
2765,08/12/24 01:31:45 PM,9.80,87.12,,,,,
2766,08/12/24 02:31:45 PM,13.18,87.30,,,,,
2767,08/12/24 03:31:45 PM,12.34,87.48,,,,,
2768,08/12/24 04:31:45 PM,12.81,87.58,,,,,
2769,08/12/24 05:31:45 PM,13.26,87.58,,,,,
2770,08/12/24 06:31:45 PM,10.82,87.51,,,,,
2771,08/12/24 07:31:45 PM,7.90,87.37,,,,,
2772,08/12/24 08:31:45 PM,6.76,87.40,,,,,
2773,08/12/24 09:31:45 PM,5.90,87.76,,,,,
2774,08/12/24 10:31:45 PM,5.51,87.62,,,,,
2775,08/12/24 11:31:45 PM,5.57,87.69,,,,,
2776,08/13/24 12:31:45 AM,5.31,87.62,,,,,
2777,08/13/24 01:31:45 AM,4.91,87.44,,,,,
2778,08/13/24 02:31:45 AM,5.11,87.26,,,,,
2779,08/13/24 03:31:45 AM,4.49,87.12,,,,,
2780,08/13/24 04:31:45 AM,4.07,86.94,,,,,
2781,08/13/24 05:31:45 AM,4.67,86.94,,,,,
2782,08/13/24 06:31:45 AM,4.87,86.97,,,,,
2783,08/13/24 07:31:45 AM,4.86,86.79,,,,,
2784,08/13/24 08:31:45 AM,4.89,86.58,,,,,
2785,08/13/24 09:31:45 AM,6.25,86.58,,,,,
2786,08/13/24 10:31:45 AM,7.55,86.58,,,,,
2787,08/13/24 11:31:45 AM,8.26,86.68,,,,,
2788,08/13/24 12:31:45 PM,8.47,87.15,,,,,
2789,08/13/24 01:31:45 PM,10.83,87.55,,,,,
2790,08/13/24 02:31:45 PM,11.72,87.66,,,,,
2791,08/13/24 03:31:45 PM,13.86,87.76,,,,,
2792,08/13/24 04:31:45 PM,15.53,88.12,,,,,
2793,08/13/24 05:31:45 PM,11.16,88.30,,,,,
2794,08/13/24 06:31:45 PM,14.60,88.59,,,,,
2795,08/13/24 07:31:45 PM,9.12,88.41,,,,,
2796,08/13/24 08:31:45 PM,6.48,88.23,,,,,
2797,08/13/24 09:31:45 PM,5.79,87.84,,,,,
2798,08/13/24 10:31:45 PM,6.04,87.51,,,,,
2799,08/13/24 11:31:45 PM,5.85,87.44,,,,,
2800,08/14/24 12:31:45 AM,5.52,87.37,,,,,
2801,08/14/24 01:31:45 AM,5.04,87.26,,,,,
2802,08/14/24 02:31:45 AM,5.13,87.12,,,,,
2803,08/14/24 03:31:45 AM,4.80,86.90,,,,,
2804,08/14/24 04:31:45 AM,4.60,86.90,,,,,
2805,08/14/24 05:31:45 AM,4.91,86.97,,,,,
2806,08/14/24 06:31:45 AM,4.93,86.72,,,,,
2807,08/14/24 07:31:45 AM,4.67,86.68,,,,,
2808,08/14/24 08:31:45 AM,5.25,86.50,,,,,
2809,08/14/24 09:31:45 AM,5.28,86.36,,,,,
2810,08/14/24 10:31:45 AM,5.99,86.47,,,,,
2811,08/14/24 11:31:45 AM,8.46,86.58,,,,,
2812,08/14/24 12:31:45 PM,10.73,86.90,,,,,
2813,08/14/24 01:31:45 PM,13.28,87.37,,,,,
2814,08/14/24 02:31:45 PM,13.84,87.94,,,,,
2815,08/14/24 03:31:45 PM,14.76,87.98,,,,,
2816,08/14/24 04:31:45 PM,14.61,87.87,,,,,
2817,08/14/24 05:31:45 PM,14.91,87.51,,,,,
2818,08/14/24 06:31:45 PM,14.44,87.58,,,,,
2819,08/14/24 07:31:45 PM,8.23,87.69,,,,,
2820,08/14/24 08:31:45 PM,5.91,87.66,,,,,
2821,08/14/24 09:31:45 PM,6.32,87.62,,,,,
2822,08/14/24 10:31:45 PM,5.96,87.44,,,,,
2823,08/14/24 11:31:45 PM,5.96,87.30,,,,,
2824,08/15/24 12:31:45 AM,5.80,87.22,,,,,
2825,08/15/24 01:31:45 AM,5.68,87.12,,,,,
2826,08/15/24 02:31:45 AM,5.62,86.94,,,,,
2827,08/15/24 03:31:45 AM,3.96,86.72,,,,,
2828,08/15/24 04:31:45 AM,4.28,86.86,,,,,
2829,08/15/24 05:31:45 AM,3.58,86.79,,,,,
2830,08/15/24 06:31:45 AM,3.67,86.79,,,,,
2831,08/15/24 07:31:45 AM,3.20,86.65,,,,,
2832,08/15/24 08:31:45 AM,5.62,86.72,,,,,
2833,08/15/24 09:31:45 AM,8.51,86.86,,,,,
2834,08/15/24 10:31:45 AM,8.85,87.01,,,,,
2835,08/15/24 11:31:45 AM,9.45,87.22,,,,,
2836,08/15/24 12:31:45 PM,10.69,87.44,,,,,
2837,08/15/24 01:31:45 PM,11.94,87.62,,,,,
2838,08/15/24 02:31:45 PM,13.21,87.80,,,,,
2839,08/15/24 03:31:45 PM,15.98,87.94,,,,,
2840,08/15/24 04:31:45 PM,17.99,88.05,,,,,
2841,08/15/24 05:31:45 PM,19.00,87.91,,,,,
2842,08/15/24 06:31:45 PM,17.27,87.94,,,,,
2843,08/15/24 07:31:45 PM,10.23,87.87,,,,,
2844,08/15/24 08:31:45 PM,5.48,87.76,,,,,
2845,08/15/24 09:31:45 PM,5.86,87.66,,,,,
2846,08/15/24 10:31:45 PM,5.85,87.58,,,,,
2847,08/15/24 11:31:45 PM,5.65,87.55,,,,,
2848,08/16/24 12:31:45 AM,5.30,87.44,,,,,
2849,08/16/24 01:31:45 AM,4.94,87.37,,,,,
2850,08/16/24 02:31:45 AM,5.05,87.26,,,,,
2851,08/16/24 03:31:45 AM,4.52,87.12,,,,,
2852,08/16/24 04:31:45 AM,4.00,87.01,,,,,
2853,08/16/24 05:31:45 AM,3.29,86.90,,,,,
2854,08/16/24 06:31:45 AM,2.36,86.58,,,,,
2855,08/16/24 07:31:45 AM,2.91,86.79,,,,,
2856,08/16/24 08:31:45 AM,6.35,87.15,,,,,
2857,08/16/24 09:31:45 AM,9.06,87.30,,,,,
2858,08/16/24 10:31:45 AM,9.06,87.33,,,,,
2859,08/16/24 11:31:45 AM,8.35,87.37,,,,,
2860,08/16/24 12:31:45 PM,11.73,87.55,,,,,
2861,08/16/24 01:31:45 PM,14.22,87.94,,,,,
2862,08/16/24 02:31:45 PM,14.63,88.09,,,,,
2863,08/16/24 03:31:45 PM,15.89,88.23,,,,,
2864,08/16/24 04:31:45 PM,17.30,88.81,,,,,
2865,08/16/24 05:31:45 PM,17.03,89.31,,,,,
2866,08/16/24 06:31:45 PM,13.81,88.84,,,,,
2867,08/16/24 07:31:45 PM,8.03,88.56,,,,,
2868,08/16/24 08:31:45 PM,5.72,88.41,,,,,
2869,08/16/24 09:31:45 PM,5.61,87.94,,,,,
2870,08/16/24 10:31:45 PM,5.25,87.76,,,,,
2871,08/16/24 11:31:45 PM,4.95,87.76,,,,,
2872,08/17/24 12:31:45 AM,5.08,87.55,,,,,
2873,08/17/24 01:31:45 AM,5.00,87.40,,,,,
2874,08/17/24 02:31:45 AM,4.93,87.33,,,,,
2875,08/17/24 03:31:45 AM,4.47,87.22,,,,,
2876,08/17/24 04:31:45 AM,2.69,86.76,,,,,
2877,08/17/24 05:31:45 AM,2.05,86.72,,,,,
2878,08/17/24 06:31:45 AM,2.09,86.65,,,,,
2879,08/17/24 07:31:45 AM,3.18,86.72,,,,,
2880,08/17/24 08:31:45 AM,4.06,86.76,,,,,
2881,08/17/24 09:31:45 AM,6.52,87.12,,,,,
2882,08/17/24 10:31:45 AM,8.84,87.44,,,,,
2883,08/17/24 11:31:45 AM,11.00,87.62,,,,,
2884,08/17/24 12:31:45 PM,14.82,87.87,,,,,
2885,08/17/24 01:31:45 PM,15.56,88.05,,,,,
2886,08/17/24 02:31:45 PM,17.40,88.38,,,,,
2887,08/17/24 03:31:45 PM,18.15,88.52,,,,,
2888,08/17/24 04:31:45 PM,17.84,88.27,,,,,
2889,08/17/24 05:31:45 PM,17.58,88.27,,,,,
2890,08/17/24 06:31:45 PM,14.99,88.23,,,,,
2891,08/17/24 07:31:45 PM,8.53,88.84,,,,,
2892,08/17/24 08:31:45 PM,5.27,88.56,,,,,
2893,08/17/24 09:31:45 PM,4.46,88.38,,,,,
2894,08/17/24 10:31:45 PM,4.82,88.16,,,,,
2895,08/17/24 11:31:45 PM,3.95,87.91,,,,,
2896,08/18/24 12:31:45 AM,3.91,87.91,,,,,
2897,08/18/24 01:31:45 AM,3.87,87.76,,,,,
2898,08/18/24 02:31:45 AM,3.95,87.55,,,,,
2899,08/18/24 03:31:45 AM,3.99,87.40,,,,,
2900,08/18/24 04:31:45 AM,3.20,87.40,,,,,
2901,08/18/24 05:31:45 AM,2.88,87.30,,,,,
2902,08/18/24 06:31:45 AM,2.84,87.19,,,,,
2903,08/18/24 07:31:45 AM,3.00,87.04,,,,,
2904,08/18/24 08:31:45 AM,3.23,86.94,,,,,
2905,08/18/24 09:31:45 AM,7.04,87.30,,,,,
2906,08/18/24 10:31:45 AM,8.14,87.44,,,,,
2907,08/18/24 11:31:45 AM,8.80,87.66,,,,,
2908,08/18/24 12:31:45 PM,11.27,87.91,,,,,
2909,08/18/24 01:31:45 PM,14.42,88.38,,,,,
2910,08/18/24 02:31:45 PM,17.94,88.74,,,,,
2911,08/18/24 03:31:45 PM,16.12,88.92,,,,,
2912,08/18/24 04:31:45 PM,15.13,88.77,,,,,
2913,08/18/24 05:31:45 PM,18.78,88.59,,,,,
2914,08/18/24 06:31:45 PM,17.36,88.34,,,,,
2915,08/18/24 07:31:45 PM,9.35,88.34,,,,,
2916,08/18/24 08:31:45 PM,5.14,88.48,,,,,
2917,08/18/24 09:31:45 PM,4.79,88.20,,,,,
2918,08/18/24 10:31:45 PM,4.90,88.09,,,,,
2919,08/18/24 11:31:45 PM,5.02,87.87,,,,,
2920,08/19/24 12:31:45 AM,5.32,87.91,,,,,
2921,08/19/24 01:31:45 AM,4.53,87.84,,,,,
2922,08/19/24 02:31:45 AM,4.25,87.69,,,,,
2923,08/19/24 03:31:45 AM,3.92,87.73,,,,,
2924,08/19/24 04:31:45 AM,3.81,87.58,,,,,
2925,08/19/24 05:31:45 AM,3.33,87.30,,,,,
2926,08/19/24 06:31:45 AM,1.63,86.79,,,,,
2927,08/19/24 07:31:45 AM,1.64,86.58,,,,,
2928,08/19/24 08:31:45 AM,5.02,86.68,,,,,
2929,08/19/24 09:31:45 AM,7.92,86.90,,,,,
2930,08/19/24 10:31:45 AM,11.46,87.26,,,,,
2931,08/19/24 11:31:45 AM,11.91,87.69,,,,,
2932,08/19/24 12:31:45 PM,11.58,87.91,,,,,
2933,08/19/24 01:31:45 PM,15.70,88.20,,,,,
2934,08/19/24 02:31:45 PM,19.73,88.59,,,,,
2935,08/19/24 03:31:45 PM,19.06,88.88,,,,,
2936,08/19/24 04:31:45 PM,17.51,88.63,,,,,
2937,08/19/24 05:31:45 PM,18.82,88.52,,,,,
2938,08/19/24 06:31:45 PM,11.00,88.84,,,,,
2939,08/19/24 07:31:45 PM,8.71,88.56,,,,,
2940,08/19/24 08:31:45 PM,5.47,88.27,,,,,
2941,08/19/24 09:31:45 PM,4.99,88.05,,,,,
2942,08/19/24 10:31:45 PM,4.25,87.91,,,,,
2943,08/19/24 11:31:45 PM,3.80,87.73,,,,,
2944,08/20/24 12:31:45 AM,3.60,87.76,,,,,
2945,08/20/24 01:31:45 AM,4.17,87.66,,,,,
2946,08/20/24 02:31:45 AM,4.33,87.62,,,,,
2947,08/20/24 03:31:45 AM,4.01,87.58,,,,,
2948,08/20/24 04:31:45 AM,3.60,87.37,,,,,
2949,08/20/24 05:31:45 AM,2.99,87.19,,,,,
2950,08/20/24 06:31:45 AM,5.47,87.19,,,,,
2951,08/20/24 07:31:45 AM,5.77,87.04,,,,,
2952,08/20/24 08:31:45 AM,4.74,86.97,,,,,
2953,08/20/24 09:31:45 AM,4.47,86.72,,,,,
2954,08/20/24 10:31:45 AM,8.84,86.86,,,,,
2955,08/20/24 11:31:45 AM,10.57,86.83,,,,,
2956,08/20/24 12:31:45 PM,13.27,86.90,,,,,
2957,08/20/24 01:31:45 PM,10.55,87.30,,,,,
2958,08/20/24 02:31:45 PM,7.70,87.40,,,,,
2959,08/20/24 03:31:45 PM,7.20,87.26,,,,,
2960,08/20/24 04:31:45 PM,7.81,87.15,,,,,
2961,08/20/24 05:31:45 PM,8.97,87.15,,,,,
2962,08/20/24 06:31:45 PM,9.87,87.08,,,,,
2963,08/20/24 07:31:45 PM,6.97,87.15,,,,,
2964,08/20/24 08:31:45 PM,5.29,86.86,,,,,
2965,08/20/24 09:31:45 PM,3.96,87.08,,,,,
2966,08/20/24 10:31:45 PM,4.86,87.08,,,,,
2967,08/20/24 11:31:45 PM,4.61,87.08,,,,,
2968,08/21/24 12:31:45 AM,4.80,87.01,,,,,
2969,08/21/24 01:31:45 AM,5.05,87.12,,,,,
2970,08/21/24 02:31:45 AM,4.81,86.97,,,,,
2971,08/21/24 03:31:45 AM,4.55,87.01,,,,,
2972,08/21/24 04:31:45 AM,4.81,87.04,,,,,
2973,08/21/24 05:31:45 AM,4.26,87.12,,,,,
2974,08/21/24 06:31:45 AM,4.23,87.26,,,,,
2975,08/21/24 07:31:45 AM,4.08,87.33,,,,,
2976,08/21/24 08:31:45 AM,4.47,87.37,,,,,
2977,08/21/24 09:31:45 AM,5.96,87.48,,,,,
2978,08/21/24 10:31:45 AM,7.58,87.69,,,,,
2979,08/21/24 11:31:45 AM,9.85,87.87,,,,,
2980,08/21/24 12:31:45 PM,10.43,87.94,,,,,
2981,08/21/24 01:31:45 PM,11.50,87.94,,,,,
2982,08/21/24 02:31:45 PM,12.53,87.98,,,,,
2983,08/21/24 03:31:45 PM,13.85,88.16,,,,,
2984,08/21/24 04:31:45 PM,14.71,88.38,,,,,
2985,08/21/24 05:31:45 PM,11.53,88.52,,,,,
2986,08/21/24 06:31:45 PM,8.80,88.56,,,,,
2987,08/21/24 07:31:45 PM,6.05,88.23,,,,,
2988,08/21/24 08:31:45 PM,5.49,87.94,,,,,
2989,08/21/24 09:31:45 PM,5.27,87.87,,,,,
2990,08/21/24 10:31:45 PM,5.49,87.87,,,,,
2991,08/21/24 11:31:45 PM,5.27,87.73,,,,,
2992,08/22/24 12:31:45 AM,5.30,87.66,,,,,
2993,08/22/24 01:31:45 AM,5.17,87.51,,,,,
2994,08/22/24 02:31:45 AM,4.63,87.33,,,,,
2995,08/22/24 03:31:45 AM,5.40,87.37,,,,,
2996,08/22/24 04:31:45 AM,5.13,87.19,,,,,
2997,08/22/24 05:31:45 AM,4.60,87.08,,,,,
2998,08/22/24 06:31:45 AM,4.37,86.97,,,,,
2999,08/22/24 07:31:45 AM,4.42,86.72,,,,,
3000,08/22/24 08:31:45 AM,4.43,86.29,,,,,
3001,08/22/24 09:31:45 AM,6.99,86.47,,,,,
3002,08/22/24 10:31:45 AM,6.17,86.22,,,,,
3003,08/22/24 11:31:45 AM,8.56,86.40,,,,,
3004,08/22/24 12:31:45 PM,12.47,86.79,,,,,
3005,08/22/24 01:31:45 PM,13.51,87.37,,,,,
3006,08/22/24 02:31:45 PM,15.92,87.66,,,,,
3007,08/22/24 03:31:45 PM,10.84,88.02,,,,,
3008,08/22/24 04:31:45 PM,12.95,87.91,,,,,
3009,08/22/24 05:31:45 PM,13.34,87.94,,,,,
3010,08/22/24 06:31:45 PM,11.19,87.87,,,,,
3011,08/22/24 07:31:45 PM,6.15,87.73,,,,,
3012,08/22/24 08:31:45 PM,5.01,87.58,,,,,
3013,08/22/24 09:31:45 PM,4.63,87.55,,,,,
3014,08/22/24 10:31:45 PM,4.62,87.48,,,,,
3015,08/22/24 11:31:45 PM,4.33,87.44,,,,,
3016,08/23/24 12:31:45 AM,4.23,87.44,,,,,
3017,08/23/24 01:31:45 AM,4.45,87.44,,,,,
3018,08/23/24 02:31:45 AM,4.45,87.37,,,,,
3019,08/23/24 03:31:45 AM,4.40,87.22,,,,,
3020,08/23/24 04:31:45 AM,4.17,87.04,,,,,
3021,08/23/24 05:31:45 AM,3.70,86.94,,,,,
3022,08/23/24 06:31:45 AM,3.00,86.43,,,,,
3023,08/23/24 07:31:45 AM,3.20,86.94,,,,,
3024,08/23/24 08:31:45 AM,3.13,87.19,,,,,
3025,08/23/24 09:31:45 AM,3.33,87.26,,,,,
3026,08/23/24 10:31:45 AM,3.79,86.97,,,,,
3027,08/23/24 11:31:45 AM,5.96,86.79,,,,,
3028,08/23/24 12:31:45 PM,6.59,86.79,,,,,
3029,08/23/24 01:31:45 PM,5.61,87.08,,,,,
3030,08/23/24 02:31:45 PM,6.29,87.04,,,,,
3031,08/23/24 03:31:45 PM,11.05,87.26,,,,,
3032,08/23/24 04:31:45 PM,13.13,87.58,,,,,
3033,08/23/24 05:31:45 PM,9.04,87.94,,,,,
3034,08/23/24 06:31:45 PM,5.72,87.58,,,,,
3035,08/23/24 07:31:45 PM,4.55,87.44,,,,,
3036,08/23/24 08:31:45 PM,4.13,87.33,,,,,
3037,08/23/24 09:31:45 PM,3.61,87.22,,,,,
3038,08/23/24 10:31:45 PM,3.64,87.15,,,,,
3039,08/23/24 11:31:45 PM,3.73,87.22,,,,,
3040,08/24/24 12:31:45 AM,2.69,87.19,,,,,
3041,08/24/24 01:31:45 AM,2.01,87.22,,,,,
3042,08/24/24 02:31:45 AM,1.69,87.22,,,,,
3043,08/24/24 03:31:45 AM,3.02,87.08,,,,,
3044,08/24/24 04:31:45 AM,4.33,86.68,,,,,
3045,08/24/24 05:31:45 AM,4.90,86.07,,,,,
3046,08/24/24 06:31:45 AM,5.01,85.82,,,,,
3047,08/24/24 07:31:45 AM,5.03,85.68,,,,,
3048,08/24/24 08:31:45 AM,3.67,86.76,,,,,
3049,08/24/24 09:31:45 AM,3.88,86.86,,,,,
3050,08/24/24 10:31:45 AM,6.12,85.35,,,,,
3051,08/24/24 11:31:45 AM,7.84,85.50,,,,,
3052,08/24/24 12:31:45 PM,13.73,86.18,,,,,
3053,08/24/24 01:31:45 PM,16.74,87.19,,,,,
3054,08/24/24 02:31:45 PM,10.07,86.79,,,,,
3055,08/24/24 03:31:45 PM,16.56,87.12,,,,,
3056,08/24/24 03:59:11 PM,,,,Logged,,,
3057,08/24/24 03:59:16 PM,,,,,,Logged,Logged
